rank,team,situation_order,situation_name,team_play_count,team_sample_quality,coach_dna_score_adjusted,coach_dna_score_raw,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,sample_reliability_score,dropback_rate_delta,rush_rate_delta,shotgun_rate_delta,no_huddle_rate_delta,avg_epa_delta,success_rate_delta,explosive_play_rate_delta,tendency_profile_label,formation_profile_label,tempo_profile_label,efficiency_profile_label
325,LA,3,third_down,188,strong,52.8515625,52.8515625,47.65625,46.875,47.916666666666664,75.0,100.0,0.01660000000000006,-0.016599999999999976,-0.09739999999999993,-0.0343,-0.0457,0.006699999999999984,-0.0020999999999999908,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
326,SEA,8,two_minute_half,125,strong,52.79296875,52.79296875,59.375,40.234375,37.5,53.90625,100.0,-0.10289999999999999,0.10289999999999999,-0.04580000000000006,-0.0033999999999999864,-0.0343,0.03290000000000004,-0.015099999999999988,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
327,KC,18,trailing_two_plus_scores,127,strong,52.7734375,52.7734375,47.65625,54.6875,64.58333333333333,29.6875,100.0,0.015899999999999914,-0.015900000000000025,0.08430000000000004,-0.11999999999999998,0.2234,-0.007199999999999984,0.02890000000000001,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
328,ATL,16,leading_two_plus_scores,74,good,52.755241935483866,58.61693548387096,69.75806451612902,29.032258064516128,69.89247311827957,54.83870967741936,80.0,-0.15899999999999997,0.15900000000000003,0.0685,-0.0316,-0.2159,-0.03369999999999995,0.011099999999999999,more_run_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
329,DEN,16,leading_two_plus_scores,151,strong,52.721774193548384,52.721774193548384,52.41935483870968,58.467741935483865,24.731182795698928,58.064516129032256,100.0,0.07350000000000007,-0.07349999999999995,-0.0242,0.027499999999999997,0.0366,0.03140000000000004,-0.031500000000000014,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
330,CIN,19,tied_early_down,122,strong,52.6953125,52.6953125,40.625,71.09375,14.583333333333334,94.53125,100.0,0.0016999999999999793,-0.0017000000000000348,0.1482,-0.0718,0.0889,0.03359999999999996,-0.0547,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
331,DEN,10,one_score,806,strong,52.65625,52.65625,44.53125,44.53125,47.916666666666664,92.96875,100.0,0.025600000000000067,-0.02560000000000001,-0.034499999999999975,0.036500000000000005,0.0389,-0.0014000000000000123,-0.004200000000000009,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
332,LV,17,trailing_one_score,271,strong,52.6171875,52.6171875,64.0625,36.71875,31.770833333333332,48.4375,100.0,-0.04700000000000004,0.046999999999999986,-0.0927,-0.038400000000000004,-0.0354,-0.018600000000000005,-0.015700000000000006,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
333,DET,11,neutral_early_down,391,strong,52.44140625,52.44140625,39.0625,67.578125,51.041666666666664,53.125,100.0,0.005400000000000071,-0.00539999999999996,-0.2522,-0.03950000000000001,0.040100000000000004,0.016100000000000003,0.0015000000000000013,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
334,JAX,14,trailing,308,strong,52.421875,52.421875,17.1875,84.375,90.625,50.0,100.0,0.0021999999999999797,-0.0021999999999999797,-0.0625,-0.001799999999999996,0.1407,0.0474,0.03720000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
335,TB,19,tied_early_down,165,strong,52.3828125,52.3828125,38.28125,64.0625,48.4375,68.75,100.0,0.010799999999999976,-0.010800000000000032,-0.0847,-0.0415,0.0828,0.0005999999999999894,-0.013300000000000006,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
336,DAL,14,trailing,626,strong,52.3046875,52.3046875,36.71875,71.875,50.0,53.125,100.0,0.014499999999999957,-0.014499999999999957,-0.07350000000000001,-0.01200000000000001,0.11280000000000001,0.031700000000000006,0.0058,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
337,JAX,17,trailing_one_score,196,strong,52.1484375,52.1484375,14.0625,91.40625,94.79166666666667,37.5,100.0,0.005199999999999982,-0.005199999999999982,-0.047900000000000054,-0.002800000000000011,0.15259999999999999,0.05559999999999998,0.06009999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
338,ATL,20,leading_early_down,288,strong,52.109375,52.109375,32.8125,62.5,76.04166666666667,53.125,100.0,-0.019699999999999995,0.01969999999999994,0.19189999999999996,0.005499999999999991,0.05360000000000001,0.027900000000000036,0.026499999999999996,close_to_baseline_run_pass_split,more_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
339,MIN,16,leading_two_plus_scores,111,strong,52.09677419354839,52.09677419354839,39.516129032258064,78.2258064516129,53.76344086021506,16.93548387096774,100.0,-0.005799999999999972,0.005800000000000027,-0.12519999999999998,-0.0496,-0.0293,0.07889999999999997,-0.0024000000000000132,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
340,PIT,15,leading_one_score,288,strong,52.0703125,52.0703125,31.25,69.53125,55.208333333333336,73.4375,100.0,0.038799999999999946,-0.0388,-0.020000000000000018,0.011800000000000005,0.0879,0.04099999999999998,0.007700000000000012,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,close_to_baseline_tempo,more_efficient_than_baseline
341,NO,18,trailing_two_plus_scores,427,strong,51.9140625,51.9140625,61.71875,35.9375,23.958333333333332,65.625,100.0,-0.058700000000000085,0.058699999999999974,0.045499999999999985,0.08780000000000002,-0.0051,0.007900000000000018,-0.027899999999999994,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,close_to_baseline_efficiency
342,ARI,1,all_offense,1070,strong,51.875,51.875,57.8125,35.9375,45.833333333333336,50.0,100.0,0.08699999999999997,-0.08700000000000002,0.020100000000000007,0.01759999999999999,-0.011499999999999998,-0.003699999999999981,-0.003799999999999998,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_tempo,close_to_baseline_efficiency
343,CIN,4,fourth_down,20,thin,51.837890625,69.1171875,63.671875,82.421875,54.6875,89.0625,55.0,0.0774999999999999,-0.07750000000000001,0.125,-0.0943,0.8740999999999999,0.15569999999999995,0.0291,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
344,NE,6,red_zone,171,strong,51.62109375,51.62109375,52.34375,62.890625,34.375,21.875,100.0,-0.023400000000000032,0.023399999999999976,-0.16180000000000005,-0.0887,0.0202,0.016199999999999992,-0.010300000000000004,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
345,PIT,5,short_yardage,109,strong,51.58203125,51.58203125,35.9375,69.140625,34.375,79.6875,100.0,-0.05399999999999999,0.05400000000000005,-9.999999999998899e-05,-0.035800000000000026,0.125,0.036900000000000044,-0.017199999999999993,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
346,JAX,2,early_down,830,strong,51.4453125,51.4453125,35.9375,67.96875,47.916666666666664,60.9375,100.0,0.009099999999999997,-0.009099999999999997,-0.10259999999999991,-0.0315,0.025900000000000003,0.009500000000000008,-0.004599999999999993,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
347,ARI,17,trailing_one_score,263,strong,51.3671875,51.3671875,60.9375,35.15625,37.5,45.3125,100.0,0.09140000000000004,-0.09139999999999998,-0.03950000000000009,-0.01730000000000001,-0.0689,-0.013400000000000023,-0.004500000000000004,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_tempo,less_efficient_than_baseline
348,ATL,6,red_zone,138,strong,51.3671875,51.3671875,39.84375,62.5,56.25,43.75,100.0,-0.017400000000000027,0.01739999999999997,0.2107,0.028700000000000003,0.031,-0.0020999999999999908,-0.0005000000000000004,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
349,CAR,10,one_score,677,strong,51.328125,51.328125,64.0625,23.4375,42.708333333333336,52.34375,100.0,-0.04509999999999992,0.04510000000000003,-0.05369999999999997,-0.0568,-0.054000000000000006,-0.018900000000000028,-0.007600000000000023,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
350,HOU,9,two_minute_game,45,thin,51.310546875,68.4140625,85.9375,46.09375,66.66666666666667,54.6875,55.0,-0.17069999999999996,0.17070000000000002,-0.17290000000000005,-0.1504,0.0737,-0.01639999999999997,0.028799999999999992,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
351,PIT,18,trailing_two_plus_scores,144,strong,51.30859375,51.30859375,27.34375,62.890625,79.16666666666667,64.0625,100.0,-0.017300000000000093,0.017299999999999982,-0.05449999999999999,0.03130000000000002,0.13090000000000002,0.005099999999999993,0.031100000000000017,close_to_baseline_run_pass_split,less_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
352,ARI,2,early_down,818,strong,51.25,51.25,60.9375,35.9375,34.375,46.875,100.0,0.10740000000000005,-0.1074,0.02510000000000001,0.0247,0.00039999999999999996,-0.007199999999999984,-0.015,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,close_to_baseline_efficiency
353,ATL,1,all_offense,1032,strong,51.25,51.25,42.96875,38.28125,61.458333333333336,81.25,100.0,-0.023299999999999987,0.023299999999999987,0.11140000000000005,0.007499999999999993,-0.016300000000000002,0.0025000000000000022,0.002899999999999986,close_to_baseline_run_pass_split,more_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
354,IND,1,all_offense,1004,strong,51.2109375,51.2109375,21.09375,84.375,72.91666666666667,46.875,100.0,-0.0020000000000000018,0.0020000000000000018,0.025399999999999978,-0.05210000000000001,0.0806,0.029600000000000015,0.0126,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
355,CAR,17,trailing_one_score,347,strong,51.1328125,51.1328125,62.5,27.34375,43.229166666666664,46.875,100.0,-0.04059999999999997,0.04059999999999997,-0.04190000000000005,-0.0673,-0.0472,-0.03300000000000003,-0.007000000000000006,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
356,ATL,13,leading,372,strong,51.11328125,51.11328125,50.0,33.203125,54.166666666666664,71.875,100.0,-0.03360000000000002,0.03359999999999996,0.13839999999999997,0.017299999999999996,-0.0622,0.0031999999999999806,0.0014000000000000123,close_to_baseline_run_pass_split,more_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
357,JAX,9,two_minute_game,36,thin,51.10546875,68.140625,88.28125,42.96875,79.16666666666667,30.46875,55.0,-0.18179999999999996,0.18180000000000002,-0.26170000000000004,-0.0893,-0.2651,-0.03310000000000002,0.03989999999999999,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
358,JAX,7,goal_to_go,68,good,51.02578125,56.6953125,39.84375,78.125,70.83333333333333,46.09375,80.0,-0.019799999999999984,0.01980000000000004,-0.052200000000000024,-0.0861,-0.0128,0.062,0.007299999999999999,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
359,NYJ,5,short_yardage,90,good,51.02578125,56.6953125,56.25,66.40625,47.395833333333336,36.71875,80.0,-0.05870000000000003,0.058699999999999974,0.07889999999999997,0.0691,0.0969,0.0706,-0.012800000000000006,more_run_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,more_efficient_than_baseline
360,TEN,19,tied_early_down,132,strong,51.015625,51.015625,46.875,34.375,65.10416666666667,65.625,100.0,-0.05130000000000001,0.05130000000000001,-0.037699999999999956,-0.0339,-0.013099999999999999,-0.055400000000000005,0.0002999999999999947,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
361,CHI,8,two_minute_half,143,strong,50.8203125,50.8203125,48.4375,30.46875,47.916666666666664,92.1875,100.0,-0.007600000000000051,0.007599999999999996,-0.10160000000000002,-0.07949999999999999,-0.0134,-0.045499999999999985,-0.008199999999999985,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
362,LAC,18,trailing_two_plus_scores,242,strong,50.6640625,50.6640625,57.03125,25.0,67.70833333333333,35.9375,100.0,0.04609999999999992,-0.04610000000000003,0.045399999999999996,-0.09999999999999999,-0.022999999999999993,-0.03160000000000002,0.020199999999999996,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
363,ARI,16,leading_two_plus_scores,121,strong,50.58467741935483,50.58467741935483,65.32258064516128,25.403225806451612,51.612903225806456,20.967741935483872,100.0,0.11390000000000006,-0.11389999999999995,0.11699999999999999,-0.017299999999999996,-0.1298,-0.037199999999999955,-0.005299999999999999,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,close_to_baseline_tempo,less_efficient_than_baseline
364,CAR,11,neutral_early_down,423,strong,50.546875,50.546875,61.71875,22.65625,36.979166666666664,65.625,100.0,-0.05579999999999996,0.055800000000000016,-0.058499999999999996,-0.05240000000000001,-0.0559,-0.008799999999999975,-0.019000000000000017,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
365,DAL,2,early_down,862,strong,50.546875,50.546875,22.65625,85.15625,59.375,51.5625,100.0,0.0032000000000000917,-0.0031999999999999806,-0.0925999999999999,-0.013499999999999998,0.0866,0.031299999999999994,0.0022999999999999965,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
366,KC,4,fourth_down,32,thin,50.4755859375,67.30078125,53.515625,98.4375,58.333333333333336,71.09375,55.0,-0.06000000000000005,0.06,-0.08120000000000005,-0.0943,1.3826,0.2057,0.0354,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
367,ARI,10,one_score,594,strong,50.46875,50.46875,60.9375,32.8125,35.416666666666664,45.3125,100.0,0.0697000000000001,-0.06969999999999998,-0.03609999999999991,-0.030700000000000005,-0.0264,-0.01100000000000001,-0.010300000000000017,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
368,CHI,13,leading,390,strong,50.46875,50.46875,38.28125,46.09375,67.70833333333333,65.625,100.0,-0.006599999999999995,0.00660000000000005,-0.17170000000000002,-0.037899999999999996,0.0119,-0.009000000000000008,0.015600000000000003,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
369,NYJ,12,tied,185,strong,50.3515625,50.3515625,64.0625,11.71875,28.125,93.75,100.0,-0.1144,0.11440000000000006,-0.0025999999999999357,-0.0446,-0.0966,-0.08650000000000002,-0.04420000000000002,more_run_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
370,TEN,6,red_zone,101,strong,50.2734375,50.2734375,45.3125,66.40625,23.958333333333332,46.875,100.0,0.08130000000000004,-0.08129999999999998,0.014399999999999968,0.024300000000000002,0.08109999999999999,0.03300000000000003,-0.021500000000000002,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
371,DAL,11,neutral_early_down,418,strong,50.25390625,50.25390625,27.34375,71.484375,44.791666666666664,83.59375,100.0,0.009600000000000053,-0.009599999999999997,-0.10429999999999995,-0.025700000000000008,0.0969,0.027400000000000035,-0.010300000000000004,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
372,IND,10,one_score,691,strong,50.234375,50.234375,25.0,76.5625,68.75,45.3125,100.0,-0.0034999999999999476,0.003500000000000003,0.04060000000000008,-0.0501,0.06119999999999999,0.0247,0.011499999999999982,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
373,IND,21,trailing_early_down,342,strong,50.17578125,50.17578125,41.40625,69.921875,43.75,25.0,100.0,-0.0343,0.0343,0.01539999999999997,-0.04769999999999999,0.0050999999999999995,0.029799999999999993,0.0008999999999999841,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
374,CAR,8,two_minute_half,123,strong,50.15625,50.15625,51.953125,40.234375,57.291666666666664,31.25,100.0,-0.06010000000000004,0.06009999999999999,-0.05669999999999997,-0.008899999999999991,-0.0284,-0.008499999999999952,0.0030000000000000027,more_run_heavy_than_baseline,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
375,CIN,16,leading_two_plus_scores,82,good,50.0516129032258,55.61290322580645,37.09677419354839,69.35483870967742,67.74193548387096,74.19354838709677,80.0,0.007099999999999995,-0.007099999999999995,0.11360000000000003,-0.0464,0.1329,-0.010999999999999954,0.008800000000000002,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
376,MIA,1,all_offense,939,strong,50.0390625,50.0390625,48.4375,39.84375,72.91666666666667,23.4375,100.0,-0.0252,0.0252,0.020000000000000018,-0.0688,-0.0106,-0.014900000000000024,0.008800000000000002,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
377,TB,9,two_minute_game,56,good,49.988671875,55.54296875,28.515625,88.28125,72.91666666666667,57.03125,80.0,0.06820000000000004,-0.06819999999999998,0.03979999999999995,-0.029700000000000004,0.1812,0.1058,0.03390000000000001,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
378,ATL,19,tied_early_down,196,strong,49.921875,49.921875,50.0,29.6875,53.125,70.3125,100.0,-0.06970000000000004,0.06969999999999998,0.0676,-0.005500000000000005,0.0185,-0.03360000000000002,-0.006100000000000008,more_run_heavy_than_baseline,more_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
379,PIT,8,two_minute_half,121,strong,49.921875,49.921875,29.6875,71.875,43.75,70.3125,100.0,0.008900000000000019,-0.008900000000000019,-0.010000000000000009,0.0763,0.13,0.014900000000000024,-0.011399999999999993,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
380,NO,3,third_down,222,strong,49.86328125,49.86328125,50.0,47.265625,23.4375,70.3125,100.0,-0.006199999999999983,0.006199999999999983,0.04610000000000003,0.1467,-0.0588,0.003699999999999981,-0.02779999999999999,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,less_efficient_than_baseline
381,ARI,9,two_minute_game,40,thin,49.81640625,66.421875,86.71875,41.40625,67.70833333333333,41.40625,55.0,0.24320000000000008,-0.24319999999999997,0.18269999999999997,0.0524,-0.1142,-0.019199999999999995,0.07320000000000002,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
382,ATL,18,trailing_two_plus_scores,152,strong,49.765625,49.765625,46.484375,31.640625,64.58333333333333,62.5,100.0,-0.025700000000000056,0.0257,0.1169,0.059100000000000014,-0.1637,-0.017900000000000027,0.016100000000000003,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
383,PHI,4,fourth_down,20,thin,49.728515625,66.3046875,69.921875,60.546875,53.645833333333336,89.0625,55.0,-0.17250000000000004,0.17250000000000004,-0.125,-0.04429999999999999,0.449,0.005700000000000038,-0.020899999999999988,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
384,DEN,1,all_offense,1073,strong,49.5703125,49.5703125,32.8125,53.90625,43.229166666666664,98.4375,100.0,0.018100000000000005,-0.018100000000000005,-0.04149999999999998,0.025599999999999998,0.053200000000000004,0.006300000000000028,-0.007900000000000004,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,faster_than_baseline,more_efficient_than_baseline
385,NO,6,red_zone,123,strong,49.375,49.375,49.21875,16.40625,91.66666666666667,43.75,100.0,-0.007000000000000006,0.007000000000000006,0.1622,0.1331,-0.1216,-0.06469999999999998,0.03819999999999999,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
386,JAX,10,one_score,672,strong,49.3359375,49.3359375,22.65625,79.6875,63.541666666666664,46.875,100.0,0.0035000000000000586,-0.003500000000000003,-0.06979999999999997,-0.025300000000000003,0.0506,0.02589999999999998,0.0126,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
387,IND,5,short_yardage,117,strong,49.31640625,49.31640625,32.8125,72.265625,43.75,49.21875,100.0,-0.04850000000000004,0.04849999999999999,-0.010800000000000032,-0.027400000000000008,0.10360000000000001,0.04490000000000005,-0.013700000000000004,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
388,CLE,5,short_yardage,86,good,49.12734375,54.5859375,69.140625,50.390625,23.4375,33.59375,80.0,-0.1383,0.13829999999999998,-0.12520000000000003,0.021799999999999986,0.02220000000000001,0.03180000000000005,-0.0441,more_run_heavy_than_baseline,less_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
389,ARI,12,tied,197,strong,49.0234375,49.0234375,57.8125,41.40625,31.25,29.6875,100.0,0.07719999999999994,-0.07719999999999999,-0.017799999999999927,-0.0411,0.0084,-0.0017000000000000348,-0.02410000000000001,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
390,HOU,14,trailing,356,strong,48.8671875,48.8671875,39.0625,32.03125,63.541666666666664,87.5,100.0,-0.0045000000000000595,0.004500000000000004,-0.09910000000000008,-0.0768,-0.009600000000000001,-0.00940000000000002,0.011700000000000016,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,close_to_baseline_efficiency
391,ATL,15,leading_one_score,298,strong,48.7890625,48.7890625,43.75,41.40625,44.791666666666664,70.3125,100.0,-0.02070000000000005,0.020699999999999996,0.13960000000000006,0.0257,-0.0225,0.011799999999999977,-0.0004999999999999727,close_to_baseline_run_pass_split,more_shotgun_than_baseline,faster_than_baseline,close_to_baseline_efficiency
392,DET,4,fourth_down,31,thin,48.673828125,64.8984375,64.84375,70.3125,51.041666666666664,77.34375,55.0,0.11939999999999995,-0.1194,-0.09440000000000004,-0.06199999999999999,0.40320000000000006,0.0363,0.00810000000000001,more_dropback_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
393,HOU,5,short_yardage,102,strong,48.515625,48.515625,66.40625,21.09375,29.6875,39.0625,100.0,-0.06330000000000002,0.06330000000000002,-0.1498,-0.06620000000000001,-0.1543,-0.04709999999999992,-0.022000000000000006,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
394,JAX,4,fourth_down,29,thin,48.46875,64.625,86.71875,39.84375,34.895833333333336,76.5625,55.0,-0.27770000000000006,0.2777,-0.19220000000000004,-0.05979999999999999,-0.2789,0.007399999999999962,-0.05189999999999999,more_run_heavy_than_baseline,less_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
395,NO,19,tied_early_down,96,good,48.31875,53.6875,75.0,21.875,66.66666666666667,4.6875,80.0,0.06419999999999998,-0.06420000000000003,0.12329999999999997,0.07400000000000001,-0.3744,-0.08760000000000001,0.01730000000000001,more_dropback_heavy_than_baseline,more_shotgun_than_baseline,faster_than_baseline,less_efficient_than_baseline
396,LAC,16,leading_two_plus_scores,159,strong,48.2258064516129,48.2258064516129,46.774193548387096,46.7741935483871,52.68817204301075,25.806451612903224,100.0,-0.04749999999999999,0.04749999999999999,0.028900000000000037,-0.0334,-0.0411,0.008400000000000019,-0.005400000000000016,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
397,KC,3,third_down,216,strong,48.1640625,48.1640625,67.96875,26.5625,23.958333333333332,23.4375,100.0,-0.03179999999999994,0.031799999999999995,0.04910000000000003,-0.0829,-0.10439999999999999,-0.016800000000000037,-0.0339,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,less_efficient_than_baseline
398,DET,3,third_down,213,strong,48.0859375,48.0859375,46.875,46.09375,47.916666666666664,32.8125,100.0,0.029900000000000038,-0.029899999999999982,-0.026799999999999935,-0.04989999999999999,-0.0206,-0.02040000000000003,-0.004200000000000009,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,close_to_baseline_efficiency
399,DAL,21,trailing_early_down,497,strong,48.046875,48.046875,25.0,75.0,51.5625,53.125,100.0,-0.0023999999999999577,0.0023999999999999577,-0.09509999999999996,-0.01319999999999999,0.0868,0.028799999999999992,0.006099999999999994,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,more_efficient_than_baseline
400,TB,21,trailing_early_down,381,strong,48.046875,48.046875,40.625,51.5625,44.791666666666664,51.5625,100.0,0.02429999999999999,-0.024300000000000044,-0.032299999999999995,-0.05289999999999999,0.03,-0.0049000000000000155,0.0005000000000000004,close_to_baseline_run_pass_split,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
401,BAL,4,fourth_down,25,thin,48.0,64.0,56.640625,79.296875,70.83333333333333,53.125,55.0,0.13749999999999996,-0.1375,0.04499999999999993,-0.054299999999999994,0.5297000000000001,0.05569999999999997,0.03910000000000001,more_dropback_heavy_than_baseline,close_to_baseline_shotgun_usage,slower_than_baseline,more_efficient_than_baseline
402,KC,21,trailing_early_down,412,strong,47.96875,47.96875,50.0,37.5,31.25,64.0625,100.0,0.009600000000000053,-0.009599999999999997,0.10150000000000003,-0.10389999999999999,0.0356,-0.01319999999999999,-0.009300000000000017,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
403,KC,6,red_zone,186,strong,47.9296875,47.9296875,52.34375,34.375,52.083333333333336,29.6875,100.0,0.02400000000000002,-0.023999999999999966,0.13679999999999992,-0.0891,-0.0465,-0.02460000000000001,-0.002800000000000004,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,less_efficient_than_baseline
404,MIN,19,tied_early_down,148,strong,47.87109375,47.87109375,42.578125,49.21875,43.75,48.4375,100.0,-0.011800000000000033,0.011799999999999922,-0.2005,-0.0177,-0.0295,0.017699999999999994,-0.013600000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,close_to_baseline_tempo,close_to_baseline_efficiency
405,DAL,18,trailing_two_plus_scores,299,strong,47.7734375,47.7734375,33.59375,62.5,51.041666666666664,43.75,100.0,-0.021500000000000075,0.021499999999999964,-0.10189999999999999,-0.0237,0.0704,0.04249999999999998,0.00520000000000001,close_to_baseline_run_pass_split,less_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
406,KC,17,trailing_one_score,421,strong,47.7734375,47.7734375,46.875,46.09375,20.833333333333332,70.3125,100.0,0.013700000000000045,-0.01369999999999999,0.09839999999999993,-0.081,0.030100000000000002,-0.0046000000000000485,-0.019799999999999998,close_to_baseline_run_pass_split,more_shotgun_than_baseline,slower_than_baseline,more_efficient_than_baseline
