profile_season,team,situation_order,situation_name,field_zone_order,field_zone,situation_field_zone_context,team_play_count,team_sample_quality,sample_vs_baseline_context,sample_reliability_score,sample_multiplier,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,coach_dna_score_raw,coach_dna_score_adjusted,tendency_profile_label,tempo_profile_label,formation_profile_label,efficiency_profile_label,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,success_rate_team,success_rate_baseline,success_rate_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,dropback_rate_signal_score,shotgun_rate_signal_score,no_huddle_rate_signal_score,pass_attempt_rate_signal_score,avg_epa_score,success_rate_score,first_down_rate_score,touchdown_rate_score,explosive_play_rate_score,explosive_dropback_rate_score,explosive_run_rate_score,turnover_rate_score,sack_rate_score
2025,MIN,5,short_yardage,3,fringe,short_yardage | fringe,24,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,61.71875,39.0625,36.979166666666664,48.4375,50.6796875,38.009765625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.2917,0.3432,-0.05149999999999999,0.7083,0.6568,0.05149999999999999,0.2917,0.3432,-0.05149999999999999,0.2917,0.5464,-0.2547,0.0833,0.1851,-0.10179999999999999,-0.1573,0.1322,-0.2895,0.6667,0.6381,0.02859999999999996,0.0833,0.1243,-0.040999999999999995,0.0417,0.0233,0.0184,0.0,0.0187,-0.0187,48.4375,87.5,62.5,48.4375,18.75,60.9375,50.0,26.5625,34.375,10.9375,65.625,25.0,71.875
2025,MIN,5,short_yardage,4,red_zone,short_yardage | red_zone,30,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,73.046875,25.78125,79.16666666666667,7.8125,54.72265625,41.0419921875,more_dropback_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5333,0.3108,0.22249999999999998,0.4667,0.6892,-0.22250000000000003,0.5333,0.3108,0.22249999999999998,0.3333,0.4478,-0.11449999999999999,0.0667,0.1199,-0.05320000000000001,-0.2068,0.0481,-0.2549,0.4333,0.5446,-0.11129999999999995,0.0667,0.0211,0.045599999999999995,0.0667,0.0205,0.04619999999999999,0.0667,0.0175,0.049199999999999994,100.0,57.8125,34.375,100.0,25.0,12.5,9.375,56.25,100.0,37.5,100.0,9.375,6.25
2025,MIN,6,red_zone,4,red_zone,red_zone | red_zone,84,good,good_team_sample_vs_strong_baseline,80.0,0.9,48.4375,62.109375,80.20833333333333,60.9375,59.44921875,53.504296875,more_dropback_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5952,0.5343,0.060899999999999954,0.4048,0.4657,-0.06090000000000001,0.5952,0.5343,0.060899999999999954,0.5833,0.7041,-0.12079999999999991,0.0952,0.0995,-0.004299999999999998,-0.019,-0.0307,0.011700000000000002,0.4167,0.3951,0.021600000000000008,0.131,0.0949,0.03610000000000001,0.0119,0.0279,-0.016,0.0357,0.0338,0.0019000000000000059,62.5,59.375,9.375,62.5,59.375,68.75,39.0625,81.25,84.375,68.75,87.5,78.125,43.75
2025,MIN,7,goal_to_go,4,red_zone,goal_to_go | red_zone,35,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,37.890625,63.28125,47.395833333333336,20.3125,44.76171875,33.5712890625,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6,0.5183,0.0817,0.4,0.4817,-0.0817,0.6,0.5183,0.0817,0.6571,0.6745,-0.01739999999999997,0.0571,0.0814,-0.024300000000000002,-0.0804,-0.0011,-0.0793,0.4571,0.4177,0.03939999999999999,0.0,0.0032,-0.0032,0.0286,0.0248,0.0038000000000000013,0.1429,0.0363,0.1066,59.375,9.375,23.4375,59.375,40.625,65.625,73.4375,73.4375,45.3125,51.5625,45.3125,34.375,6.25
2025,MIN,8,goal_line,4,red_zone,goal_line | red_zone,17,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,64.0625,31.25,51.5625,10.9375,46.96875,23.484375,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5882,0.3219,0.2662999999999999,0.4118,0.6781,-0.26630000000000004,0.5882,0.3219,0.2662999999999999,0.3529,0.3987,-0.04580000000000001,0.0588,0.1081,-0.049300000000000004,0.2178,0.038,0.1798,0.4118,0.5192,-0.1074,0.0,0.0,0.0,0.0588,0.0219,0.0369,0.1176,0.0142,0.10339999999999999,100.0,25.0,31.25,100.0,68.75,18.75,18.75,18.75,51.5625,51.5625,51.5625,18.75,3.125
2025,MIN,9,two_minute_half,1,backed_up,two_minute_half | backed_up,6,very_thin,very_thin_team_sample_vs_thin_baseline,30.0,0.5,37.903225806451616,79.03225806451613,80.64516129032258,58.87096774193549,56.29838709677419,28.149193548387096,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5,0.6313,-0.13129999999999997,0.5,0.3687,0.13129999999999997,0.5,0.6313,-0.13129999999999997,0.6667,0.823,-0.1563,0.0,0.0885,-0.0885,0.6424,0.0093,0.6331,0.6667,0.4794,0.18729999999999997,0.3333,0.1637,0.16959999999999997,0.0,0.028,-0.028,0.0,0.0413,-0.0413,30.64516129032258,43.54838709677419,46.774193548387096,30.64516129032258,90.32258064516128,80.64516129032258,96.7741935483871,48.38709677419355,88.70967741935483,74.19354838709677,79.03225806451613,54.83870967741935,62.903225806451616
2025,MIN,9,two_minute_half,2,own_territory,two_minute_half | own_territory,54,good,good_team_sample_vs_strong_baseline,80.0,0.9,48.4375,32.03125,39.0625,21.875,41.8515625,37.66640625,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.7593,0.7894,-0.030100000000000016,0.2407,0.2106,0.030099999999999988,0.7593,0.7894,-0.030100000000000016,0.8889,0.9278,-0.038899999999999935,0.1296,0.1867,-0.05710000000000001,-0.2134,-0.0261,-0.1873,0.3333,0.3975,-0.06420000000000003,0.1481,0.1516,-0.003500000000000003,0.0556,0.0408,0.014799999999999994,0.0926,0.06,0.032600000000000004,46.875,40.625,59.375,46.875,9.375,21.875,15.625,81.25,40.625,65.625,10.9375,21.875,21.875
2025,MIN,9,two_minute_half,3,fringe,two_minute_half | fringe,35,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,26.953125,33.203125,80.72916666666667,36.71875,38.9609375,29.220703125,close_to_baseline_run_pass_split,faster_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.7429,0.738,0.0049000000000000155,0.2571,0.262,-0.0049000000000000155,0.7429,0.738,0.0049000000000000155,0.8,0.8738,-0.07379999999999998,0.2571,0.1783,0.07880000000000001,-0.178,0.0226,-0.2006,0.4,0.4551,-0.05509999999999998,0.2,0.1342,0.0658,0.0286,0.0342,-0.005600000000000001,0.0857,0.049,0.036699999999999997,3.125,42.1875,59.375,3.125,15.625,25.0,68.75,23.4375,90.625,93.75,57.8125,51.5625,21.875
2025,MIN,9,two_minute_half,4,red_zone,two_minute_half | red_zone,12,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,64.84375,83.203125,68.22916666666667,73.4375,69.05859375,34.529296875,more_dropback_heavy_than_baseline,faster_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.75,0.6363,0.11370000000000002,0.25,0.3637,-0.11370000000000002,0.75,0.6363,0.11370000000000002,0.9167,0.7879,0.12879999999999991,0.1667,0.1044,0.06229999999999998,0.4758,0.0597,0.4161,0.5,0.4013,0.09870000000000001,0.0833,0.0448,0.0385,0.0,0.0286,-0.0286,0.0,0.0405,-0.0405,65.625,70.3125,57.8125,65.625,81.25,78.125,84.375,89.0625,81.25,90.625,32.8125,75.0,71.875
2025,MIN,10,two_minute_game,1,backed_up,two_minute_game | backed_up,4,very_thin,very_thin_team_sample_vs_very_thin_baseline,30.0,0.5,75.44642857142857,61.60714285714286,61.30952380952382,57.142857142857146,65.76339285714286,32.88169642857143,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.25,0.6988,-0.4488,0.75,0.3012,0.4488,0.25,0.6988,-0.4488,0.5,0.7992,-0.2992,0.0,0.1158,-0.1158,0.1619,-0.0427,0.2046,0.5,0.471,0.029000000000000026,0.25,0.1776,0.07239999999999999,0.0,0.0463,-0.0463,0.0,0.0502,-0.0502,85.71428571428571,87.5,42.857142857142854,85.71428571428571,71.42857142857143,46.42857142857143,78.57142857142857,50.0,64.28571428571429,28.57142857142857,91.07142857142857,55.35714285714286,58.92857142857143
2025,MIN,10,two_minute_game,2,own_territory,two_minute_game | own_territory,20,thin,thin_team_sample_vs_good_baseline,55.0,0.75,54.296875,33.59375,17.1875,79.6875,46.12890625,34.5966796875,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.65,0.7444,-0.09439999999999993,0.35,0.2556,0.09439999999999998,0.65,0.7444,-0.09439999999999993,0.75,0.8666,-0.11660000000000004,0.1,0.1852,-0.0852,-0.1124,-0.0997,-0.012700000000000003,0.3,0.366,-0.066,0.05,0.1458,-0.09580000000000001,0.0,0.0467,-0.0467,0.0,0.0586,-0.0586,59.375,48.4375,50.0,59.375,43.75,31.25,14.0625,45.3125,9.375,14.0625,28.125,78.125,81.25
2025,MIN,10,two_minute_game,3,fringe,two_minute_game | fringe,19,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,52.734375,52.734375,74.47916666666667,75.0,57.0859375,28.54296875,more_run_heavy_than_baseline,faster_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5263,0.6504,-0.12409999999999999,0.4737,0.3496,0.12409999999999999,0.5263,0.6504,-0.12409999999999999,0.6316,0.7917,-0.1600999999999999,0.2632,0.1772,0.086,-0.1938,-0.0332,-0.1606,0.4737,0.4202,0.05349999999999999,0.2105,0.1382,0.0723,0.0,0.0347,-0.0347,0.0,0.0432,-0.0432,51.5625,54.6875,53.125,51.5625,25.0,57.8125,92.1875,35.9375,79.6875,81.25,62.5,75.0,75.0
2025,MIN,10,two_minute_game,4,red_zone,two_minute_game | red_zone,3,very_thin,very_thin_team_sample_vs_thin_baseline,30.0,0.5,78.62903225806451,99.19354838709677,80.10752688172043,62.903225806451616,79.98790322580645,39.993951612903224,more_dropback_heavy_than_baseline,faster_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,1.0,0.6,0.4,0.0,0.4,-0.4,1.0,0.6,0.4,1.0,0.7656,0.23440000000000005,0.3333,0.1529,0.18039999999999998,1.9631,-0.0322,1.9953,1.0,0.3783,0.6216999999999999,0.3333,0.0433,0.29,0.0,0.0306,-0.0306,0.0,0.0471,-0.0471,83.87096774193549,58.06451612903226,88.70967741935483,83.87096774193549,100.0,98.38709677419355,98.38709677419355,100.0,100.0,100.0,40.32258064516129,62.903225806451616,62.903225806451616
2025,MIN,11,one_score,1,backed_up,one_score | backed_up,61,good,good_team_sample_vs_strong_baseline,80.0,0.9,65.625,51.5625,46.354166666666664,67.1875,60.09375,54.084375,more_run_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.4754,0.5622,-0.08680000000000004,0.5246,0.4378,0.08679999999999993,0.4754,0.5622,-0.08680000000000004,0.541,0.6856,-0.14459999999999995,0.0328,0.0493,-0.016499999999999994,0.0146,-0.0179,0.0325,0.4098,0.4047,0.005099999999999993,0.1311,0.1411,-0.010000000000000009,0.0,0.0255,-0.0255,0.0328,0.031,0.001800000000000003,75.0,84.375,28.125,75.0,53.125,50.0,62.5,40.625,45.3125,46.875,46.875,90.625,43.75
2025,MIN,11,one_score,2,own_territory,one_score | own_territory,308,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,55.46875,24.21875,25.0,17.1875,41.484375,41.484375,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.5552,0.5957,-0.04049999999999998,0.4448,0.4043,0.04049999999999998,0.5552,0.5957,-0.04049999999999998,0.5487,0.6909,-0.1422,0.0779,0.0804,-0.0025000000000000022,-0.1641,-0.0027,-0.1614,0.3896,0.4347,-0.04509999999999997,0.1201,0.1512,-0.031100000000000003,0.039,0.028,0.011,0.0584,0.0434,0.015,68.75,81.25,3.125,68.75,12.5,15.625,12.5,56.25,15.625,6.25,53.125,15.625,18.75
2025,MIN,11,one_score,3,fringe,one_score | fringe,164,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,50.0,59.375,72.91666666666667,4.6875,53.75,53.75,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5854,0.5599,0.025500000000000078,0.4146,0.4401,-0.025499999999999967,0.5854,0.5599,0.025500000000000078,0.5,0.6971,-0.19710000000000005,0.0793,0.1091,-0.029800000000000007,-0.0415,0.0259,-0.0674,0.5,0.4552,0.044800000000000006,0.1768,0.1454,0.03140000000000001,0.0549,0.0254,0.0295,0.0671,0.0347,0.032400000000000005,40.625,87.5,31.25,40.625,25.0,87.5,87.5,37.5,87.5,93.75,37.5,3.125,6.25
2025,MIN,11,one_score,4,red_zone,one_score | red_zone,88,good,good_team_sample_vs_strong_baseline,80.0,0.9,57.8125,36.71875,94.79166666666667,9.375,54.3515625,48.91640625,more_dropback_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5455,0.4836,0.06190000000000001,0.4545,0.5164,-0.061899999999999955,0.5455,0.4836,0.06190000000000001,0.5,0.648,-0.14800000000000002,0.0341,0.0762,-0.042100000000000005,-0.1204,-0.0128,-0.10759999999999999,0.3977,0.423,-0.02529999999999999,0.1023,0.0494,0.0529,0.0341,0.025,0.009099999999999997,0.0795,0.0327,0.0468,59.375,68.75,43.75,59.375,21.875,34.375,18.75,71.875,96.875,90.625,96.875,15.625,3.125
2025,MIN,12,neutral_early_down,1,backed_up,neutral_early_down | backed_up,47,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,52.734375,53.125,47.916666666666664,64.84375,53.43359375,40.0751953125,more_run_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,close_to_baseline_efficiency,0.4255,0.4974,-0.07190000000000002,0.5745,0.5026,0.07189999999999996,0.4255,0.4974,-0.07190000000000002,0.4255,0.6126,-0.18710000000000004,0.0426,0.0431,-0.0005000000000000004,-0.0045,-0.0151,0.010600000000000002,0.4255,0.4102,0.01529999999999998,0.1277,0.1311,-0.0033999999999999864,0.0,0.0213,-0.0213,0.0213,0.0191,0.0022000000000000006,62.5,82.8125,3.125,62.5,46.875,59.375,62.5,43.75,42.1875,64.0625,37.5,82.8125,46.875
2025,MIN,12,neutral_early_down,2,own_territory,neutral_early_down | own_territory,228,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,53.90625,27.734375,35.416666666666664,28.125,44.31640625,44.31640625,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.4956,0.5359,-0.04030000000000006,0.5044,0.4641,0.04029999999999995,0.4956,0.5359,-0.04030000000000006,0.443,0.6256,-0.18260000000000004,0.0833,0.0759,0.007400000000000004,-0.1268,0.0073,-0.1341,0.3991,0.4379,-0.0388,0.1184,0.1463,-0.027900000000000008,0.0351,0.0231,0.012,0.0351,0.0302,0.004899999999999998,62.5,81.25,9.375,62.5,12.5,18.75,21.875,57.8125,31.25,12.5,62.5,9.375,46.875
2025,MIN,12,neutral_early_down,3,fringe,neutral_early_down | fringe,118,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,59.375,61.71875,72.91666666666667,3.125,58.3984375,58.3984375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5424,0.5053,0.03710000000000002,0.4576,0.4947,-0.037099999999999966,0.5424,0.5053,0.03710000000000002,0.4153,0.6366,-0.22130000000000005,0.0678,0.1121,-0.044300000000000006,0.0395,0.0299,0.009600000000000001,0.5,0.4489,0.05109999999999998,0.178,0.1448,0.03319999999999998,0.0508,0.022,0.0288,0.0593,0.0262,0.0331,56.25,84.375,40.625,56.25,46.875,84.375,87.5,28.125,81.25,90.625,46.875,3.125,3.125
2025,MIN,13,tied,1,backed_up,tied | backed_up,18,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,39.84375,42.1875,26.041666666666668,67.96875,40.6796875,20.33984375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5,0.5494,-0.0494,0.5,0.4506,0.0494,0.5,0.5494,-0.0494,0.6111,0.6667,-0.05559999999999998,0.0,0.0389,-0.0389,-0.0489,-0.0662,0.017299999999999996,0.2778,0.3843,-0.10649999999999998,0.0556,0.1307,-0.07510000000000001,0.0,0.0261,-0.0261,0.0,0.0287,-0.0287,42.1875,28.125,46.875,42.1875,50.0,21.875,50.0,46.875,14.0625,37.5,26.5625,64.0625,71.875
2025,MIN,13,tied,2,own_territory,tied | own_territory,86,good,good_team_sample_vs_strong_baseline,80.0,0.9,57.8125,35.9375,48.958333333333336,31.25,49.46875,44.521875,more_run_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.5349,0.5902,-0.055299999999999905,0.4651,0.4098,0.055300000000000016,0.5349,0.5902,-0.055299999999999905,0.4767,0.6813,-0.2046,0.0698,0.0641,0.005699999999999997,-0.0897,-0.01,-0.07970000000000001,0.4535,0.4408,0.012699999999999989,0.1395,0.1463,-0.0068000000000000005,0.0233,0.0278,-0.004499999999999997,0.0698,0.0421,0.027700000000000002,65.625,90.625,9.375,65.625,21.875,62.5,25.0,34.375,46.875,6.25,93.75,59.375,3.125
2025,MIN,13,tied,3,fringe,tied | fringe,53,good,good_team_sample_vs_strong_baseline,80.0,0.9,66.40625,71.09375,56.25,29.6875,63.0625,56.75625,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5849,0.5358,0.04909999999999992,0.4151,0.4642,-0.04909999999999998,0.5849,0.5358,0.04909999999999992,0.4717,0.6639,-0.19220000000000004,0.0189,0.0918,-0.0729,0.1347,0.0348,0.09989999999999999,0.566,0.4677,0.09829999999999994,0.1509,0.1494,0.0015000000000000013,0.0189,0.0214,-0.0024999999999999988,0.0566,0.0336,0.023,54.6875,81.25,75.0,54.6875,71.875,93.75,100.0,18.75,50.0,87.5,31.25,40.625,18.75
2025,MIN,13,tied,4,red_zone,tied | red_zone,29,thin,thin_team_sample_vs_good_baseline,55.0,0.75,45.3125,18.75,47.916666666666664,40.625,39.078125,29.30859375,more_dropback_heavy_than_baseline,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.5517,0.4754,0.07629999999999998,0.4483,0.5246,-0.07629999999999998,0.5517,0.4754,0.07629999999999998,0.5862,0.6345,-0.0482999999999999,0.0345,0.0709,-0.0364,-0.2021,-0.0224,-0.1797,0.2759,0.434,-0.15810000000000002,0.0345,0.0485,-0.013999999999999999,0.0,0.0248,-0.0248,0.1034,0.0329,0.07050000000000001,65.625,18.75,31.25,65.625,28.125,6.25,6.25,34.375,46.875,65.625,31.25,71.875,9.375
2025,MIN,14,leading,1,backed_up,leading | backed_up,28,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,77.34375,66.015625,53.125,57.03125,67.73046875,50.7978515625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.3929,0.4979,-0.10499999999999998,0.6071,0.5021,0.10499999999999998,0.3929,0.4979,-0.10499999999999998,0.3214,0.6335,-0.31209999999999993,0.0,0.0379,-0.0379,0.096,0.0017,0.09430000000000001,0.5,0.3933,0.10670000000000002,0.1429,0.1415,0.0014000000000000123,0.0,0.0227,-0.0227,0.0357,0.0249,0.010800000000000004,75.0,100.0,59.375,75.0,59.375,84.375,75.0,45.3125,51.5625,26.5625,81.25,73.4375,40.625
2025,MIN,14,leading,2,own_territory,leading | own_territory,124,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,54.6875,34.375,32.291666666666664,10.9375,44.140625,44.140625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4839,0.5395,-0.05559999999999998,0.5161,0.4605,0.05559999999999998,0.4839,0.5395,-0.05559999999999998,0.5565,0.649,-0.09250000000000003,0.0403,0.0671,-0.026800000000000004,-0.2041,0.0076,-0.2117,0.371,0.4257,-0.054700000000000026,0.129,0.1567,-0.027700000000000002,0.0403,0.0243,0.016000000000000004,0.0806,0.037,0.04360000000000001,68.75,56.25,25.0,68.75,9.375,15.625,15.625,96.875,18.75,6.25,71.875,12.5,9.375
2025,MIN,14,leading,3,fringe,leading | fringe,95,good,good_team_sample_vs_strong_baseline,80.0,0.9,58.59375,40.234375,70.83333333333333,46.875,55.73828125,50.164453125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.4632,0.4867,-0.02350000000000002,0.5368,0.5133,0.023500000000000076,0.4632,0.4867,-0.02350000000000002,0.4211,0.6386,-0.21749999999999997,0.0211,0.0819,-0.0608,0.0324,0.0192,0.0132,0.4421,0.4416,0.0005000000000000004,0.1684,0.1452,0.0232,0.0316,0.0218,0.009800000000000003,0.0211,0.0291,-0.008,39.0625,87.5,68.75,39.0625,46.875,43.75,62.5,7.8125,71.875,84.375,56.25,28.125,65.625
2025,MIN,14,leading,4,red_zone,leading | red_zone,42,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,49.609375,89.84375,73.4375,10.15625,59.56640625,44.6748046875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.4762,0.4437,0.03250000000000003,0.5238,0.5563,-0.03249999999999997,0.4762,0.4437,0.03250000000000003,0.4286,0.5942,-0.16559999999999997,0.0,0.0638,-0.0638,0.1972,0.043,0.1542,0.5476,0.42,0.1276,0.0952,0.053,0.04220000000000001,0.0238,0.0207,0.003100000000000002,0.0714,0.0268,0.0446,28.125,65.625,76.5625,28.125,84.375,96.875,96.875,81.25,98.4375,23.4375,98.4375,15.625,4.6875
2025,MIN,15,trailing,1,backed_up,trailing | backed_up,45,thin,thin_team_sample_vs_strong_baseline,55.0,0.75,51.5625,56.640625,51.5625,18.75,49.72265625,37.2919921875,more_run_heavy_than_baseline,faster_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5778,0.6407,-0.06290000000000007,0.4222,0.3593,0.06290000000000001,0.5778,0.6407,-0.06290000000000007,0.6444,0.7588,-0.11440000000000006,0.1111,0.078,0.033100000000000004,-0.043,-0.0319,-0.011099999999999999,0.4667,0.4105,0.05620000000000003,0.1333,0.145,-0.011699999999999988,0.0444,0.0288,0.015600000000000003,0.1111,0.0408,0.0703,50.0,68.75,37.5,50.0,45.3125,68.75,68.75,43.75,45.3125,56.25,53.125,34.375,3.125
2025,MIN,15,trailing,2,own_territory,trailing | own_territory,231,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,36.71875,23.4375,30.208333333333332,29.6875,34.8828125,34.8828125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.632,0.6463,-0.01429999999999998,0.368,0.3537,0.01429999999999998,0.632,0.6463,-0.01429999999999998,0.6234,0.7481,-0.12470000000000003,0.1039,0.1292,-0.025300000000000003,-0.1718,-0.0255,-0.1463,0.3983,0.4356,-0.0373,0.1342,0.1491,-0.014899999999999997,0.0563,0.0316,0.0247,0.0519,0.0514,0.0005000000000000004,26.5625,71.875,21.875,26.5625,9.375,21.875,15.625,46.875,31.25,34.375,25.0,9.375,50.0
2025,MIN,15,trailing,3,fringe,trailing | fringe,113,strong,strong_team_sample_vs_strong_baseline,100.0,1.0,71.875,32.03125,69.79166666666667,3.125,56.1328125,56.1328125,more_dropback_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.7257,0.6415,0.08420000000000005,0.2743,0.3585,-0.0842,0.7257,0.6415,0.08420000000000005,0.6726,0.7706,-0.09799999999999998,0.1504,0.1807,-0.030299999999999994,-0.299,-0.011,-0.288,0.4425,0.4512,-0.008699999999999986,0.1681,0.141,0.027100000000000013,0.0885,0.0327,0.055799999999999995,0.0885,0.047,0.041499999999999995,96.875,68.75,25.0,96.875,3.125,37.5,34.375,53.125,71.875,50.0,87.5,3.125,3.125
2025,MIN,15,trailing,4,red_zone,trailing | red_zone,75,good,good_team_sample_vs_strong_baseline,80.0,0.9,62.5,30.46875,81.77083333333333,26.5625,54.6640625,49.19765625,more_dropback_heavy_than_baseline,close_to_baseline_tempo,less_shotgun_than_baseline,less_efficient_than_baseline,0.6933,0.5564,0.13690000000000002,0.3067,0.4436,-0.13690000000000002,0.6933,0.5564,0.13690000000000002,0.6133,0.715,-0.10170000000000001,0.1333,0.1262,0.007099999999999995,-0.2019,-0.026,-0.1759,0.4,0.4194,-0.019399999999999973,0.08,0.051,0.029000000000000005,0.04,0.0298,0.0102,0.0667,0.0371,0.029599999999999994,90.625,65.625,3.125,90.625,15.625,35.9375,15.625,54.6875,89.0625,87.5,68.75,39.0625,14.0625
2025,MIN,16,leading_one_score,1,backed_up,leading_one_score | backed_up,19,very_thin,very_thin_team_sample_vs_good_baseline,30.0,0.5,87.890625,49.21875,56.25,49.21875,66.71484375,33.357421875,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.3158,0.5294,-0.21359999999999996,0.6842,0.4706,0.2136,0.3158,0.5294,-0.21359999999999996,0.3158,0.6579,-0.3421,0.0,0.0444,-0.0444,0.0027,-0.0023,0.005,0.4211,0.4031,0.01799999999999996,0.1579,0.1392,0.018700000000000022,0.0,0.0241,-0.0241,0.0526,0.03,0.022600000000000002,96.875,100.0,57.8125,96.875,43.75,46.875,57.8125,48.4375,53.125,37.5,78.125,68.75,29.6875
2025,MIN,16,leading_one_score,2,own_territory,leading_one_score | own_territory,86,good,good_team_sample_vs_strong_baseline,80.0,0.9,55.46875,27.34375,30.208333333333332,26.5625,42.984375,38.6859375,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5116,0.5668,-0.055199999999999916,0.4884,0.4332,0.05520000000000003,0.5116,0.5668,-0.055199999999999916,0.5465,0.6671,-0.12060000000000004,0.0465,0.0723,-0.025800000000000003,-0.1942,0.0088,-0.203,0.3372,0.4236,-0.08639999999999998,0.1047,0.1549,-0.05020000000000001,0.0349,0.0257,0.0092,0.0581,0.0401,0.018000000000000002,62.5,71.875,25.0,62.5,12.5,12.5,6.25,78.125,15.625,9.375,65.625,21.875,31.25
