profile_season,team,situation_order,situation_name,baseline_type,baseline_start_season,baseline_end_season,season_count,team_count,team_season_count,baseline_quality,team_play_count,team_sample_quality,sample_vs_baseline_context,team_meets_min_sample_50,team_meets_min_sample_20,meets_strong_team_sample,meets_usable_team_sample,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,dropback_rate_pct_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,rush_rate_pct_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,pass_attempt_rate_pct_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,shotgun_rate_pct_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,no_huddle_rate_pct_delta,success_rate_team,success_rate_baseline,success_rate_delta,success_rate_pct_delta,first_down_rate_team,first_down_rate_baseline,first_down_rate_delta,first_down_rate_pct_delta,touchdown_rate_team,touchdown_rate_baseline,touchdown_rate_delta,touchdown_rate_pct_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,turnover_rate_pct_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,sack_rate_pct_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,explosive_play_rate_pct_delta,explosive_dropback_rate_team,explosive_dropback_rate_baseline,explosive_dropback_rate_delta,explosive_dropback_rate_pct_delta,explosive_run_rate_team,explosive_run_rate_baseline,explosive_run_rate_delta,explosive_run_rate_pct_delta,avg_yards_gained_team,avg_yards_gained_baseline,avg_yards_gained_delta,avg_yards_gained_pct_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,avg_epa_pct_delta,is_more_dropback_heavy,is_more_run_heavy,is_more_shotgun_heavy,is_more_no_huddle_heavy,is_more_efficient_epa,is_more_successful,is_more_explosive
2025,KC,13,leading,league_multi_season,2023,2025,3,32,96,strong,272,strong,stable_team_sample,1,1,1,1,0.5515,0.504,0.04749999999999999,0.09424603174603172,0.4485,0.496,-0.04749999999999999,-0.09576612903225803,0.5515,0.504,0.04749999999999999,0.09424603174603172,0.7574,0.6358,0.12159999999999993,0.19125511167033646,0.011,0.0687,-0.0577,-0.8398835516739448,0.4779,0.4269,0.05099999999999999,0.1194659170765987,0.3382,0.2876,0.05059999999999998,0.17593880389429756,0.0478,0.0419,0.0059000000000000025,0.14081145584725543,0.0184,0.0228,-0.004400000000000001,-0.19298245614035092,0.0368,0.0318,0.0049999999999999975,0.15723270440251563,0.1287,0.1357,-0.0069999999999999785,-0.05158437730287383,0.0809,0.0788,0.0021000000000000046,0.02664974619289346,0.0478,0.0569,-0.009099999999999997,-0.15992970123022843,5.4779,5.5181,-0.04019999999999957,-0.007285116253782927,0.1341,0.0162,0.1179,7.277777777777779,1,0,1,0,1,1,0
2025,KC,14,trailing,league_multi_season,2023,2025,3,32,96,strong,548,strong,stable_team_sample,1,1,1,1,0.6296,0.6309,-0.0012999999999999678,-0.0020605484228878868,0.3704,0.3691,0.0013000000000000234,0.0035220807369277254,0.6296,0.6309,-0.0012999999999999678,-0.0020605484228878868,0.8303,0.7508,0.07950000000000002,0.10588705380927013,0.0347,0.1414,-0.10669999999999999,-0.7545968882602545,0.4325,0.4364,-0.0039000000000000146,-0.008936755270394166,0.2956,0.2961,-0.0005000000000000004,-0.0016886187098953073,0.0328,0.0393,-0.006499999999999999,-0.16539440203562336,0.0201,0.0315,-0.0114,-0.3619047619047619,0.0511,0.0472,0.0039000000000000007,0.08262711864406781,0.1241,0.1316,-0.007499999999999993,-0.05699088145896651,0.0876,0.0886,-0.0010000000000000009,-0.011286681715575632,0.0365,0.043,-0.006499999999999999,-0.1511627906976744,5.3431,5.3789,-0.035800000000000054,-0.006655635910688069,0.0633,-0.0215,0.08479999999999999,3.9441860465116276,0,1,1,0,1,0,0
2025,KC,15,leading_one_score,league_multi_season,2023,2025,3,32,96,strong,143,strong,stable_team_sample,1,1,1,1,0.6434,0.5341,0.10929999999999995,0.20464332521999615,0.3566,0.4659,-0.10930000000000001,-0.23459969950633186,0.6434,0.5341,0.10929999999999995,0.20464332521999615,0.7413,0.6624,0.07889999999999997,0.11911231884057967,0.014,0.075,-0.061,-0.8133333333333334,0.5035,0.4278,0.07569999999999993,0.17695184665731634,0.3636,0.2878,0.07579999999999998,0.26337734537873514,0.0559,0.0405,0.015399999999999997,0.3802469135802468,0.028,0.0244,0.003599999999999999,0.14754098360655732,0.035,0.0343,0.0007000000000000062,0.020408163265306305,0.1329,0.1347,-0.001799999999999996,-0.013363028953229371,0.0909,0.0826,0.008299999999999988,0.1004842615012105,0.042,0.052,-0.009999999999999995,-0.1923076923076922,5.7902,5.5713,0.21889999999999965,0.039290650297058076,0.1612,0.0136,0.1476,10.852941176470589,1,0,1,0,1,1,0
2025,KC,16,leading_two_plus_scores,league_multi_season,2023,2025,3,32,94,strong,129,strong,stable_team_sample,1,1,1,1,0.4496,0.4563,-0.006699999999999984,-0.014683322375630033,0.5504,0.5437,0.006700000000000039,0.012322972227331322,0.4496,0.4563,-0.006699999999999984,-0.014683322375630033,0.7752,0.5937,0.1815,0.3057099545224861,0.0078,0.0586,-0.0508,-0.8668941979522184,0.4496,0.4256,0.02400000000000002,0.056390977443609075,0.3101,0.2873,0.022799999999999987,0.0793595544726766,0.0388,0.0442,-0.005400000000000002,-0.1221719457013575,0.0078,0.0203,-0.012499999999999999,-0.6157635467980296,0.0388,0.0278,0.011000000000000003,0.3956834532374102,0.124,0.1375,-0.013500000000000012,-0.09818181818181826,0.0698,0.0728,-0.0030000000000000027,-0.04120879120879124,0.0543,0.0646,-0.010300000000000004,-0.15944272445820437,5.1318,5.4339,-0.30210000000000026,-0.05559542869762054,0.104,0.0204,0.0836,4.098039215686274,0,1,1,0,1,1,0
2025,KC,17,trailing_one_score,league_multi_season,2023,2025,3,32,96,strong,421,strong,stable_team_sample,1,1,1,1,0.6105,0.5968,0.013700000000000045,0.022955764075067102,0.3895,0.4032,-0.01369999999999999,-0.03397817460317458,0.6105,0.5968,0.013700000000000045,0.022955764075067102,0.8147,0.7163,0.09839999999999993,0.13737260924193764,0.0238,0.1048,-0.081,-0.7729007633587787,0.4347,0.4393,-0.0046000000000000485,-0.010471204188481785,0.2969,0.2967,0.00019999999999997797,0.0006740815638691539,0.0309,0.0391,-0.008200000000000002,-0.2097186700767264,0.0166,0.029,-0.012400000000000001,-0.42758620689655175,0.038,0.0417,-0.003700000000000002,-0.08872901678657079,0.114,0.1338,-0.019799999999999998,-0.14798206278026904,0.0736,0.0875,-0.013899999999999996,-0.1588571428571428,0.0404,0.0463,-0.0059000000000000025,-0.1274298056155508,5.1449,5.4685,-0.3235999999999999,-0.0591752765840724,0.0303,0.0002,0.030100000000000002,150.5,1,0,1,0,1,0,0
2025,KC,18,trailing_two_plus_scores,league_multi_season,2023,2025,3,32,96,strong,127,strong,stable_team_sample,1,1,1,1,0.6929,0.677,0.015899999999999914,0.023485967503692633,0.3071,0.323,-0.015900000000000025,-0.04922600619195054,0.6929,0.677,0.015899999999999914,0.023485967503692633,0.8819,0.7976,0.08430000000000004,0.10569207622868611,0.0709,0.1909,-0.11999999999999998,-0.6286013619696176,0.4252,0.4324,-0.007199999999999984,-0.016651248843663237,0.2913,0.2953,-0.0040000000000000036,-0.013545546901456158,0.0394,0.0395,-0.00010000000000000286,-0.0025316455696203256,0.0315,0.0349,-0.0034000000000000002,-0.09742120343839542,0.0945,0.0546,0.0399,0.7307692307692307,0.1575,0.1286,0.02890000000000001,0.22472783825816495,0.1339,0.0901,0.04379999999999999,0.48612652608213086,0.0236,0.0385,-0.0149,-0.38701298701298703,6.0,5.2578,0.7422000000000004,0.1411617026132604,0.1725,-0.0509,0.2234,4.388998035363457,1,0,1,0,1,0,1
2025,KC,19,tied_early_down,league_multi_season,2023,2025,3,32,96,strong,171,strong,stable_team_sample,1,1,1,1,0.5614,0.4983,0.06309999999999999,0.12663054384908687,0.4386,0.5017,-0.06310000000000004,-0.12577237392864268,0.5614,0.4983,0.06309999999999999,0.12663054384908687,0.7895,0.6059,0.18359999999999999,0.3030203003796006,0.0175,0.0718,-0.0543,-0.7562674094707521,0.4503,0.4418,0.008499999999999952,0.01923947487550917,0.2398,0.2572,-0.01739999999999997,-0.0676516329704509,0.0292,0.0358,-0.006599999999999998,-0.1843575418994413,0.0292,0.0219,0.007300000000000001,0.33333333333333337,0.0234,0.0267,-0.003300000000000001,-0.12359550561797755,0.1287,0.1285,0.00020000000000000573,0.0015564202334630796,0.0702,0.0731,-0.0029,-0.03967168262653899,0.0585,0.0554,0.0031000000000000055,0.05595667870036111,5.1287,5.4023,-0.27360000000000007,-0.05064509560742648,-0.0659,0.0018,-0.0677,-37.61111111111111,1,0,1,0,0,1,1
2025,KC,20,leading_early_down,league_multi_season,2023,2025,3,32,96,strong,214,strong,stable_team_sample,1,1,1,1,0.5234,0.4468,0.0766,0.17144136078782454,0.4766,0.5532,-0.0766,-0.13846710050614605,0.5234,0.4468,0.0766,0.17144136078782454,0.7243,0.5755,0.14880000000000004,0.25855777584708955,0.014,0.0709,-0.056900000000000006,-0.8025387870239775,0.4673,0.4235,0.043800000000000006,0.10342384887839436,0.2944,0.2496,0.044800000000000006,0.17948717948717952,0.0467,0.0375,0.0092,0.24533333333333335,0.0187,0.0206,-0.001899999999999999,-0.09223300970873781,0.0374,0.0228,0.014600000000000002,0.6403508771929826,0.1355,0.1332,0.0022999999999999965,0.01726726726726724,0.0794,0.0705,0.008900000000000005,0.12624113475177312,0.0561,0.0628,-0.006699999999999998,-0.10668789808917195,5.3832,5.5158,-0.13259999999999916,-0.024040030457956992,0.0857,0.0115,0.0742,6.452173913043478,1,0,1,0,1,1,1
2025,KC,21,trailing_early_down,league_multi_season,2023,2025,3,32,96,strong,412,strong,stable_team_sample,1,1,1,1,0.5995,0.5899,0.009600000000000053,0.01627394473639609,0.4005,0.4101,-0.009599999999999997,-0.02340892465252377,0.5995,0.5899,0.009600000000000053,0.01627394473639609,0.8083,0.7068,0.10150000000000003,0.14360498019241658,0.0461,0.15,-0.10389999999999999,-0.6926666666666667,0.4248,0.438,-0.01319999999999999,-0.03013698630136984,0.2524,0.2608,-0.008399999999999963,-0.03220858895705508,0.0267,0.0356,-0.008899999999999998,-0.24999999999999994,0.017,0.0281,-0.011099999999999999,-0.395017793594306,0.0364,0.0355,0.000900000000000005,0.02535211267605648,0.1214,0.1307,-0.009300000000000017,-0.07115531752104068,0.0825,0.0839,-0.0013999999999999985,-0.01668653158522048,0.0388,0.0468,-0.008,-0.17094017094017094,5.4903,5.4892,0.001100000000000101,0.0002003934999635832,0.0298,-0.0058,0.0356,6.137931034482759,1,0,1,0,1,0,0
2025,LA,1,all_offense,league_multi_season,2023,2025,3,32,96,strong,1056,strong,stable_team_sample,1,1,1,1,0.5843,0.5737,0.010600000000000054,0.018476555691127862,0.4157,0.4263,-0.010599999999999998,-0.02486511846117757,0.5843,0.5737,0.010600000000000054,0.018476555691127862,0.41,0.6967,-0.2867,-0.4115114109372758,0.0663,0.1039,-0.03760000000000001,-0.36188642925890285,0.518,0.4345,0.08350000000000002,0.19217491369390108,0.3466,0.2932,0.0534,0.18212824010914053,0.0616,0.0402,0.021400000000000002,0.5323383084577115,0.018,0.0274,-0.009400000000000002,-0.343065693430657,0.0218,0.0401,-0.018299999999999997,-0.45635910224438897,0.1563,0.1328,0.023499999999999993,0.17695783132530116,0.1061,0.0838,0.0223,0.266109785202864,0.0502,0.049,0.0011999999999999997,0.02448979591836734,6.3826,5.4305,0.9520999999999997,0.1753245557499309,0.1448,-0.0054,0.1502,27.814814814814813,1,0,0,0,1,1,1
2025,LA,2,early_down,league_multi_season,2023,2025,3,32,96,strong,838,strong,stable_team_sample,1,1,1,1,0.5453,0.5246,0.02070000000000005,0.03945863515059103,0.4547,0.4754,-0.020699999999999996,-0.04354228018510727,0.5453,0.5246,0.02070000000000005,0.03945863515059103,0.321,0.6436,-0.32259999999999994,-0.5012430080795525,0.0716,0.1086,-0.037000000000000005,-0.3406998158379374,0.531,0.4339,0.09710000000000002,0.2237842820926481,0.3222,0.2564,0.06579999999999997,0.2566302652106083,0.0597,0.0363,0.023400000000000004,0.6446280991735539,0.0143,0.0244,-0.010100000000000001,-0.4139344262295082,0.0203,0.0296,-0.009300000000000003,-0.31418918918918926,0.1599,0.1311,0.028799999999999992,0.21967963386727685,0.1026,0.0774,0.0252,0.32558139534883723,0.0573,0.0538,0.003499999999999996,0.06505576208178432,6.543,5.4816,1.0614,0.1936295971978984,0.1673,0.0014,0.1659,118.5,1,0,0,0,1,1,1
2025,LA,3,third_down,league_multi_season,2023,2025,3,32,96,strong,188,strong,stable_team_sample,1,1,1,1,0.766,0.7494,0.01660000000000006,0.022151054176674755,0.234,0.2506,-0.016599999999999976,-0.06624102154828403,0.766,0.7494,0.01660000000000006,0.022151054176674755,0.7979,0.8953,-0.09739999999999993,-0.10879034960348478,0.0532,0.0875,-0.0343,-0.392,0.4309,0.4242,0.006699999999999984,0.015794436586515755,0.4043,0.3997,0.004599999999999993,0.011508631473605186,0.0426,0.0487,-0.006100000000000001,-0.12525667351129366,0.0319,0.0359,-0.0040000000000000036,-0.11142061281337057,0.0266,0.0778,-0.051199999999999996,-0.6580976863753213,0.1383,0.1404,-0.0020999999999999908,-0.014957264957264892,0.1223,0.107,0.015300000000000008,0.14299065420560755,0.016,0.0333,-0.017300000000000003,-0.5195195195195196,5.4043,5.3482,0.05609999999999982,0.010489510489510455,-0.0964,-0.0507,-0.0457,-0.9013806706114398,1,0,0,0,0,1,0
2025,LA,4,fourth_down,league_multi_season,2023,2025,3,32,96,good,30,thin,small_team_sample,0,1,0,0,0.5333,0.6225,-0.08920000000000006,-0.14329317269076314,0.4667,0.3775,0.0892,0.23629139072847682,0.5333,0.6225,-0.08920000000000006,-0.14329317269076314,0.4667,0.675,-0.20830000000000004,-0.30859259259259264,0.0,0.0943,-0.0943,-1.0,0.7,0.5443,0.15569999999999995,0.28605548410802856,0.6667,0.5475,0.11919999999999997,0.2177168949771689,0.2333,0.0926,0.1407,1.5194384449244058,0.0333,0.0492,-0.015899999999999997,-0.323170731707317,0.0333,0.0504,-0.017099999999999997,-0.33928571428571425,0.1667,0.1209,0.045799999999999993,0.3788254755996691,0.1,0.0893,0.010700000000000001,0.11982082866741323,0.0667,0.0316,0.03509999999999999,1.1107594936708858,8.0333,4.5242,3.5091,0.7756288404579814,1.0281,0.1649,0.8632,5.234687689508793,0,1,0,0,1,1,1
2025,LA,5,short_yardage,league_multi_season,2023,2025,3,32,96,strong,129,strong,stable_team_sample,1,1,1,1,0.4186,0.3476,0.07100000000000001,0.2042577675489068,0.5814,0.6524,-0.07099999999999995,-0.10882893930104223,0.4186,0.3476,0.07100000000000001,0.2042577675489068,0.3256,0.5322,-0.2066,-0.3881999248402856,0.1008,0.1642,-0.06340000000000001,-0.38611449451887947,0.6667,0.5961,0.0706,0.11843650394229156,0.6822,0.6404,0.04180000000000006,0.06527170518425994,0.1938,0.1155,0.0783,0.6779220779220778,0.0078,0.0214,-0.0136,-0.6355140186915887,0.0078,0.0229,-0.0151,-0.6593886462882096,0.124,0.0906,0.0334,0.3686534216335541,0.0698,0.0453,0.0245,0.5408388520971302,0.0543,0.0453,0.009000000000000001,0.19867549668874174,5.0775,3.8797,1.1977999999999995,0.308735211485424,0.2668,0.0647,0.2021,3.1236476043276666,1,0,0,0,1,1,1
2025,LA,6,red_zone,league_multi_season,2023,2025,3,32,96,strong,198,strong,stable_team_sample,1,1,1,1,0.5657,0.5029,0.06279999999999997,0.12487572081924829,0.4343,0.4971,-0.06279999999999997,-0.1263327298330315,0.5657,0.5029,0.06279999999999997,0.12487572081924829,0.2929,0.6589,-0.36600000000000005,-0.5554712399453635,0.0253,0.0945,-0.0692,-0.7322751322751322,0.5152,0.4224,0.0928,0.2196969696969697,0.3687,0.313,0.05570000000000003,0.1779552715654953,0.2424,0.1961,0.04630000000000001,0.2361040285568588,0.0253,0.0258,-0.0005000000000000004,-0.019379844961240327,0.0152,0.0328,-0.017600000000000005,-0.5365853658536587,0.0455,0.0512,-0.005700000000000004,-0.11132812500000007,0.0202,0.0238,-0.0036000000000000025,-0.15126050420168077,0.0253,0.0274,-0.002100000000000001,-0.0766423357664234,3.3687,3.0,0.3687,0.12290000000000001,0.0603,-0.0022,0.0625,28.409090909090907,1,0,0,0,1,1,0
2025,LA,7,goal_to_go,league_multi_season,2023,2025,3,32,96,strong,91,good,usable_team_sample,1,1,0,1,0.5165,0.4757,0.04079999999999995,0.08576834139163327,0.4835,0.5243,-0.0408,-0.07781804310509251,0.5165,0.4757,0.04079999999999995,0.08576834139163327,0.2198,0.611,-0.3912,-0.6402618657937806,0.011,0.0861,-0.0751,-0.8722415795586528,0.5714,0.438,0.13340000000000002,0.30456621004566214,0.4176,0.3303,0.08730000000000004,0.26430517711171675,0.4176,0.3289,0.0887,0.2696868349042262,0.022,0.0243,-0.0023,-0.09465020576131687,0.0,0.0306,-0.0306,-1.0,0.0,0.0074,-0.0074,-1.0,0.0,0.0033,-0.0033,-1.0,0.0,0.0041,-0.0041,-1.0,2.3407,1.8044,0.5363,0.2972179117712259,0.3117,0.0097,0.302,31.1340206185567,1,0,0,0,1,1,0
2025,LA,8,two_minute_half,league_multi_season,2023,2025,3,32,96,strong,104,strong,stable_team_sample,1,1,1,1,0.7019,0.7349,-0.03300000000000003,-0.04490406858075933,0.2981,0.2651,0.032999999999999974,0.12448132780082978,0.7019,0.7349,-0.03300000000000003,-0.04490406858075933,0.7115,0.8778,-0.1663,-0.18945089997721576,0.2212,0.1634,0.05780000000000002,0.35373317013463906,0.5096,0.4231,0.08650000000000008,0.20444339399669129,0.3558,0.3007,0.05509999999999998,0.18323910874625865,0.0577,0.0467,0.011000000000000003,0.23554603854389727,0.0288,0.0356,-0.0068000000000000005,-0.1910112359550562,0.0288,0.0516,-0.0228,-0.4418604651162791,0.1635,0.1271,0.036400000000000016,0.28638867033831644,0.1346,0.094,0.0406,0.43191489361702123,0.0288,0.0331,-0.004299999999999998,-0.12990936555891233,6.625,5.26,1.3650000000000002,0.25950570342205326,0.1849,0.0083,0.1766,21.27710843373494,0,1,0,1,1,1,1
2025,LA,9,two_minute_game,league_multi_season,2023,2025,3,32,96,strong,40,thin,small_team_sample,0,1,0,0,0.625,0.6818,-0.05679999999999996,-0.0833088882370196,0.375,0.3182,0.05680000000000002,0.17850408548082974,0.625,0.6818,-0.05679999999999996,-0.0833088882370196,0.675,0.8173,-0.14229999999999998,-0.17410987397528443,0.2,0.1726,0.027400000000000008,0.15874855156431059,0.475,0.3942,0.08079999999999998,0.20497209538305425,0.3,0.2947,0.005299999999999971,0.01798439090600601,0.025,0.045,-0.019999999999999997,-0.4444444444444444,0.025,0.0394,-0.014399999999999996,-0.365482233502538,0.0,0.0504,-0.0504,-1.0,0.1,0.1268,-0.02679999999999999,-0.21135646687697154,0.075,0.0914,-0.016399999999999998,-0.17943107221006563,0.025,0.0354,-0.0104,-0.29378531073446323,6.8,5.037,1.763,0.3500099265435775,0.0957,-0.06,0.1557,2.595,0,1,0,1,1,1,0
2025,LA,10,one_score,league_multi_season,2023,2025,3,32,96,strong,739,strong,stable_team_sample,1,1,1,1,0.6225,0.565,0.05750000000000011,0.10176991150442498,0.3775,0.435,-0.057499999999999996,-0.132183908045977,0.6225,0.565,0.05750000000000011,0.10176991150442498,0.4141,0.6859,-0.27179999999999993,-0.39626767750400926,0.0717,0.0863,-0.014600000000000002,-0.16917728852838937,0.5264,0.4369,0.08949999999999997,0.20485236896314937,0.3599,0.2938,0.06609999999999999,0.22498298162014974,0.0609,0.0397,0.021200000000000004,0.5340050377833754,0.0217,0.0265,-0.004799999999999999,-0.18113207547169807,0.0217,0.0381,-0.0164,-0.4304461942257218,0.1651,0.1332,0.031899999999999984,0.23948948948948934,0.115,0.084,0.031,0.369047619047619,0.0501,0.0492,0.000899999999999998,0.01829268292682923,6.5589,5.4822,1.0767000000000007,0.19639925577322986,0.154,0.0035,0.1505,43.0,1,0,0,0,1,1,1
2025,LA,11,neutral_early_down,league_multi_season,2023,2025,3,32,96,strong,448,strong,stable_team_sample,1,1,1,1,0.5982,0.5215,0.07669999999999999,0.1470757430488974,0.4018,0.4785,-0.07669999999999999,-0.16029258098223614,0.5982,0.5215,0.07669999999999999,0.1470757430488974,0.3259,0.6282,-0.30229999999999996,-0.4812161731932505,0.0781,0.0855,-0.007400000000000004,-0.08654970760233922,0.5379,0.4391,0.09880000000000005,0.22500569346390356,0.3304,0.2537,0.07670000000000005,0.30232558139534904,0.0179,0.0109,0.006999999999999999,0.6422018348623852,0.0134,0.0226,-0.009199999999999998,-0.4070796460176991,0.0268,0.0278,-0.0009999999999999974,-0.03597122302158264,0.2098,0.1443,0.06549999999999997,0.4539154539154537,0.1473,0.0864,0.06089999999999998,0.7048611111111108,0.0625,0.058,0.004499999999999997,0.07758620689655167,7.4598,5.9339,1.5259,0.25714959807209425,0.1925,0.013,0.1795,13.807692307692308,1,0,0,0,1,1,1
2025,LA,12,tied,league_multi_season,2023,2025,3,32,96,strong,211,strong,stable_team_sample,1,1,1,1,0.6351,0.5522,0.08289999999999997,0.15012676566461422,0.3649,0.4478,-0.08289999999999997,-0.18512728896828937,0.6351,0.5522,0.08289999999999997,0.15012676566461422,0.4171,0.6675,-0.25039999999999996,-0.37513108614232205,0.0806,0.0716,0.009000000000000008,0.12569832402234649,0.5024,0.4433,0.05909999999999993,0.13331829460861702,0.3412,0.296,0.04520000000000002,0.15270270270270278,0.0616,0.0396,0.022,0.5555555555555555,0.0237,0.0252,-0.0015000000000000013,-0.059523809523809576,0.0047,0.0369,-0.0322,-0.8726287262872628,0.1137,0.1307,-0.017000000000000015,-0.1300688599846979,0.0806,0.0805,0.00010000000000000286,0.001242236024844756,0.0332,0.0502,-0.017,-0.33864541832669326,6.0995,5.406,0.6935000000000002,0.12828338882722906,0.1022,-0.0028,0.105,37.5,1,0,0,1,1,1,0
2025,LA,13,leading,league_multi_season,2023,2025,3,32,96,strong,478,strong,stable_team_sample,1,1,1,1,0.5188,0.504,0.014800000000000035,0.029365079365079434,0.4812,0.496,-0.01479999999999998,-0.029838709677419313,0.5188,0.504,0.014800000000000035,0.029365079365079434,0.3619,0.6358,-0.27390000000000003,-0.4307958477508651,0.046,0.0687,-0.022699999999999998,-0.33042212518195047,0.4979,0.4269,0.07100000000000001,0.16631529632232375,0.3264,0.2876,0.0388,0.1349095966620306,0.0649,0.0419,0.023,0.548926014319809,0.0084,0.0228,-0.014400000000000001,-0.6315789473684211,0.023,0.0318,-0.008800000000000002,-0.2767295597484277,0.1464,0.1357,0.010700000000000015,0.07885040530582178,0.0858,0.0788,0.007000000000000006,0.08883248730964476,0.0607,0.0569,0.003799999999999998,0.06678383128295251,5.8745,5.5181,0.3564000000000007,0.06458744857831514,0.1014,0.0162,0.0852,5.2592592592592595,1,0,0,0,1,1,1
2025,LA,14,trailing,league_multi_season,2023,2025,3,32,96,strong,367,strong,stable_team_sample,1,1,1,1,0.6403,0.6309,0.009399999999999964,0.01489935013472811,0.3597,0.3691,-0.009399999999999964,-0.02546735302086146,0.6403,0.6309,0.009399999999999964,0.01489935013472811,0.4687,0.7508,-0.2821,-0.37573255194459243,0.0845,0.1414,-0.05689999999999999,-0.40240452616690237,0.5531,0.4364,0.11670000000000003,0.2674152153987168,0.376,0.2961,0.07990000000000003,0.26984126984126994,0.0572,0.0393,0.0179,0.45547073791348597,0.0272,0.0315,-0.004300000000000002,-0.13650793650793655,0.03,0.0472,-0.0172,-0.364406779661017,0.1935,0.1316,0.06190000000000001,0.47036474164133746,0.1471,0.0886,0.05850000000000001,0.660270880361174,0.0463,0.043,0.0033000000000000043,0.07674418604651173,7.2071,5.3789,1.8281999999999998,0.33988361932737177,0.2258,-0.0215,0.2473,11.502325581395349,1,0,0,0,1,1,1
2025,LA,15,leading_one_score,league_multi_season,2023,2025,3,32,96,strong,218,strong,stable_team_sample,1,1,1,1,0.6147,0.5341,0.0806,0.1509080696498783,0.3853,0.4659,-0.0806,-0.17299849753165916,0.6147,0.5341,0.0806,0.1509080696498783,0.3532,0.6624,-0.3092,-0.46678743961352653,0.0505,0.075,-0.024499999999999994,-0.3266666666666666,0.5046,0.4278,0.07680000000000003,0.17952314165497904,0.3486,0.2878,0.06080000000000002,0.21125781792911752,0.0642,0.0405,0.023699999999999992,0.5851851851851849,0.0138,0.0244,-0.010600000000000002,-0.43442622950819676,0.0321,0.0343,-0.0022000000000000006,-0.06413994169096213,0.1743,0.1347,0.039600000000000024,0.293986636971047,0.1101,0.0826,0.027499999999999997,0.3329297820823244,0.0642,0.052,0.012199999999999996,0.23461538461538453,6.156,5.5713,0.5846999999999998,0.10494857573636311,0.0906,0.0136,0.077,5.661764705882353,1,0,0,0,1,1,1
2025,LA,16,leading_two_plus_scores,league_multi_season,2023,2025,3,32,94,strong,260,strong,stable_team_sample,1,1,1,1,0.4385,0.4563,-0.017799999999999983,-0.03900942362480821,0.5615,0.5437,0.017800000000000038,0.03273864263380548,0.4385,0.4563,-0.017799999999999983,-0.03900942362480821,0.3692,0.5937,-0.22450000000000003,-0.37813710628263436,0.0423,0.0586,-0.016300000000000002,-0.27815699658703075,0.4923,0.4256,0.06670000000000004,0.15671992481203018,0.3077,0.2873,0.020399999999999974,0.07100591715976322,0.0654,0.0442,0.021199999999999997,0.47963800904977366,0.0038,0.0203,-0.016499999999999997,-0.8128078817733989,0.0154,0.0278,-0.012399999999999998,-0.44604316546762585,0.1231,0.1375,-0.01440000000000001,-0.1047272727272728,0.0654,0.0728,-0.007400000000000004,-0.10164835164835169,0.0577,0.0646,-0.006900000000000003,-0.10681114551083595,5.6385,5.4339,0.20459999999999923,0.037652514768398246,0.1104,0.0204,0.09,4.411764705882352,0,1,0,0,1,1,0
2025,LA,17,trailing_one_score,league_multi_season,2023,2025,3,32,96,strong,310,strong,stable_team_sample,1,1,1,1,0.6194,0.5968,0.022599999999999953,0.03786863270777472,0.3806,0.4032,-0.02260000000000001,-0.056051587301587324,0.6194,0.5968,0.022599999999999953,0.03786863270777472,0.4548,0.7163,-0.26150000000000007,-0.3650705011866537,0.0806,0.1048,-0.0242,-0.23091603053435114,0.5581,0.4393,0.11880000000000002,0.2704302299112224,0.3806,0.2967,0.08389999999999997,0.2827772160431411,0.0581,0.0391,0.018999999999999996,0.485933503836317,0.0258,0.029,-0.0032000000000000015,-0.11034482758620694,0.0258,0.0417,-0.0159,-0.381294964028777,0.1935,0.1338,0.0597,0.4461883408071749,0.1419,0.0875,0.054400000000000004,0.6217142857142858,0.0516,0.0463,0.005299999999999999,0.11447084233261337,7.1548,5.4685,1.6863000000000001,0.3083660967358508,0.2338,0.0002,0.2336,1168.0,1,0,0,0,1,1,1
2025,LA,18,trailing_two_plus_scores,league_multi_season,2023,2025,3,32,96,strong,57,good,usable_team_sample,1,1,0,1,0.7544,0.677,0.07739999999999991,0.11432791728212689,0.2456,0.323,-0.0774,-0.2396284829721362,0.7544,0.677,0.07739999999999991,0.11432791728212689,0.5439,0.7976,-0.2536999999999999,-0.31807923771313934,0.1053,0.1909,-0.08559999999999998,-0.4484023048716605,0.5263,0.4324,0.09389999999999998,0.21716003700277517,0.3509,0.2953,0.05559999999999998,0.18828310193024037,0.0526,0.0395,0.0131,0.33164556962025316,0.0351,0.0349,0.0001999999999999988,0.005730659025787931,0.0526,0.0546,-0.0020000000000000018,-0.03663003663003666,0.193,0.1286,0.06440000000000001,0.500777604976672,0.1754,0.0901,0.0853,0.946725860155383,0.0175,0.0385,-0.020999999999999998,-0.5454545454545454,7.4912,5.2578,2.2334000000000005,0.42477842443607605,0.1821,-0.0509,0.233,4.577603143418468,1,0,0,0,1,1,1
