profile_season,team,situation_order,situation_name,team_play_count,team_sample_quality,sample_vs_baseline_context,sample_reliability_score,sample_multiplier,tendency_signal_score,efficiency_signal_score,explosiveness_signal_score,stability_signal_score,coach_dna_score_raw,coach_dna_score_adjusted,tendency_profile_label,tempo_profile_label,formation_profile_label,efficiency_profile_label,dropback_rate_team,dropback_rate_baseline,dropback_rate_delta,rush_rate_team,rush_rate_baseline,rush_rate_delta,pass_attempt_rate_team,pass_attempt_rate_baseline,pass_attempt_rate_delta,shotgun_rate_team,shotgun_rate_baseline,shotgun_rate_delta,no_huddle_rate_team,no_huddle_rate_baseline,no_huddle_rate_delta,avg_epa_team,avg_epa_baseline,avg_epa_delta,success_rate_team,success_rate_baseline,success_rate_delta,explosive_play_rate_team,explosive_play_rate_baseline,explosive_play_rate_delta,turnover_rate_team,turnover_rate_baseline,turnover_rate_delta,sack_rate_team,sack_rate_baseline,sack_rate_delta,dropback_rate_signal_score,shotgun_rate_signal_score,no_huddle_rate_signal_score,pass_attempt_rate_signal_score,avg_epa_score,success_rate_score,first_down_rate_score,touchdown_rate_score,explosive_play_rate_score,explosive_dropback_rate_score,explosive_run_rate_score,turnover_rate_score,sack_rate_score
2025,IND,16,leading_two_plus_scores,182,strong,stable_team_sample,100.0,1.0,54.838709677419345,97.58064516129032,79.56989247311829,85.48387096774192,74.55645161290322,74.55645161290322,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.533,0.4563,0.07670000000000005,0.467,0.5437,-0.07669999999999993,0.533,0.4563,0.07670000000000005,0.6538,0.5937,0.06010000000000004,0.0385,0.0586,-0.0201,0.2858,0.0204,0.26539999999999997,0.489,0.4256,0.06340000000000001,0.1703,0.1375,0.032799999999999996,0.0055,0.0203,-0.014799999999999999,0.0165,0.0278,-0.011299999999999998,80.64516129032258,35.483870967741936,22.58064516129032,80.64516129032258,100.0,90.32258064516128,100.0,100.0,90.32258064516128,93.54838709677419,54.83870967741935,90.32258064516128,80.64516129032258
2025,IND,17,trailing_one_score,304,strong,stable_team_sample,100.0,1.0,63.28125,72.65625,67.70833333333333,37.5,65.546875,65.546875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.5493,0.5968,-0.04749999999999999,0.4507,0.4032,0.04749999999999999,0.5493,0.5968,-0.04749999999999999,0.7467,0.7163,0.030399999999999983,0.0526,0.1048,-0.0522,0.0743,0.0002,0.0741,0.477,0.4393,0.037699999999999956,0.148,0.1338,0.01419999999999999,0.0395,0.029,0.010499999999999999,0.0362,0.0417,-0.005499999999999998,81.25,31.25,59.375,81.25,65.625,68.75,78.125,78.125,75.0,65.625,62.5,12.5,62.5
2025,IND,18,trailing_two_plus_scores,131,strong,stable_team_sample,100.0,1.0,9.375,39.84375,33.333333333333336,34.375,27.6171875,27.6171875,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.6794,0.677,0.0023999999999999577,0.3206,0.323,-0.0024000000000000132,0.6794,0.677,0.0023999999999999577,0.7939,0.7976,-0.0036999999999999256,0.1527,0.1909,-0.038199999999999984,-0.1615,-0.0509,-0.1106,0.4427,0.4324,0.010299999999999976,0.1145,0.1286,-0.014099999999999988,0.0534,0.0349,0.018500000000000003,0.0458,0.0546,-0.008800000000000002,3.125,3.125,28.125,3.125,21.875,50.0,40.625,46.875,21.875,71.875,6.25,12.5,56.25
2025,IND,19,tied_early_down,135,strong,stable_team_sample,100.0,1.0,35.9375,79.6875,80.20833333333333,13.28125,54.453125,54.453125,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.5407,0.4983,0.04239999999999994,0.4593,0.5017,-0.04240000000000005,0.5407,0.4983,0.04239999999999994,0.6074,0.6059,0.0015000000000000568,0.0444,0.0718,-0.0274,0.0208,0.0018,0.019,0.4815,0.4418,0.03969999999999996,0.1481,0.1285,0.019600000000000006,0.0444,0.0219,0.022500000000000003,0.037,0.0267,0.010299999999999997,56.25,3.125,28.125,56.25,56.25,78.125,100.0,84.375,87.5,87.5,65.625,9.375,17.1875
2025,IND,20,leading_early_down,307,strong,stable_team_sample,100.0,1.0,67.96875,74.21875,76.04166666666667,63.28125,71.875,71.875,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.5212,0.4468,0.07440000000000002,0.4788,0.5532,-0.07440000000000002,0.5212,0.4468,0.07440000000000002,0.6808,0.5755,0.10529999999999995,0.0293,0.0709,-0.041600000000000005,0.1128,0.0115,0.1013,0.4463,0.4235,0.022799999999999987,0.1629,0.1332,0.029699999999999976,0.013,0.0206,-0.007600000000000001,0.0195,0.0228,-0.003300000000000001,84.375,46.875,56.25,84.375,78.125,68.75,62.5,87.5,87.5,100.0,40.625,64.0625,62.5
2025,IND,21,trailing_early_down,342,strong,stable_team_sample,100.0,1.0,41.40625,69.921875,43.75,25.0,50.17578125,50.17578125,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,close_to_baseline_efficiency,0.5556,0.5899,-0.0343,0.4444,0.4101,0.0343,0.5556,0.5899,-0.0343,0.7222,0.7068,0.01539999999999997,0.1023,0.15,-0.04769999999999999,-0.0007,-0.0058,0.0050999999999999995,0.4678,0.438,0.029799999999999993,0.1316,0.1307,0.0008999999999999841,0.0439,0.0281,0.0158,0.038,0.0355,0.0025000000000000022,59.375,6.25,40.625,59.375,45.3125,71.875,75.0,87.5,46.875,62.5,21.875,9.375,40.625
2025,JAX,1,all_offense,1070,strong,stable_team_sample,100.0,1.0,37.5,67.96875,59.375,59.375,53.7109375,53.7109375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5617,0.5737,-0.01200000000000001,0.4383,0.4263,0.01200000000000001,0.5617,0.5737,-0.01200000000000001,0.6093,0.6967,-0.08740000000000003,0.0692,0.1039,-0.03470000000000001,0.0332,-0.0054,0.0386,0.4449,0.4345,0.01040000000000002,0.1374,0.1328,0.004599999999999993,0.0215,0.0274,-0.0059000000000000025,0.0383,0.0401,-0.001799999999999996,25.0,59.375,40.625,25.0,62.5,59.375,68.75,81.25,65.625,75.0,37.5,75.0,43.75
2025,JAX,2,early_down,830,strong,stable_team_sample,100.0,1.0,35.9375,67.96875,47.916666666666664,60.9375,51.4453125,51.4453125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.5337,0.5246,0.009099999999999997,0.4663,0.4754,-0.009099999999999997,0.5337,0.5246,0.009099999999999997,0.541,0.6436,-0.10259999999999991,0.0771,0.1086,-0.0315,0.0273,0.0014,0.025900000000000003,0.4434,0.4339,0.009500000000000008,0.1265,0.1311,-0.004599999999999993,0.0181,0.0244,-0.0063,0.0313,0.0296,0.0017000000000000001,25.0,56.25,37.5,25.0,56.25,56.25,68.75,90.625,46.875,62.5,34.375,78.125,43.75
2025,JAX,3,third_down,211,strong,stable_team_sample,100.0,1.0,46.09375,60.546875,87.5,50.0,59.00390625,59.00390625,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.7014,0.7494,-0.04799999999999993,0.2986,0.2506,0.04799999999999999,0.7014,0.7494,-0.04799999999999993,0.8957,0.8953,0.00040000000000006697,0.0427,0.0875,-0.04479999999999999,0.077,-0.0507,0.1277,0.436,0.4242,0.011799999999999977,0.1896,0.1404,0.049199999999999994,0.0332,0.0359,-0.002700000000000001,0.0711,0.0778,-0.006699999999999998,68.75,3.125,43.75,68.75,78.125,62.5,46.875,54.6875,96.875,93.75,71.875,50.0,50.0
2025,JAX,4,fourth_down,29,thin,small_team_sample,55.0,0.75,86.71875,39.84375,34.895833333333336,76.5625,64.625,48.46875,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.3448,0.6225,-0.27770000000000006,0.6552,0.3775,0.2777,0.3448,0.6225,-0.27770000000000006,0.4828,0.675,-0.19220000000000004,0.0345,0.0943,-0.05979999999999999,-0.114,0.1649,-0.2789,0.5517,0.5443,0.007399999999999962,0.069,0.1209,-0.05189999999999999,0.0345,0.0492,-0.014699999999999998,0.0,0.0504,-0.0504,100.0,90.625,56.25,100.0,34.375,50.0,59.375,15.625,29.6875,12.5,62.5,67.1875,85.9375
2025,JAX,5,short_yardage,101,strong,stable_team_sample,100.0,1.0,76.5625,33.59375,46.875,51.5625,60.0390625,60.0390625,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.2475,0.3476,-0.10010000000000002,0.7525,0.6524,0.10009999999999997,0.2475,0.3476,-0.10010000000000002,0.4059,0.5322,-0.12630000000000002,0.0792,0.1642,-0.085,-0.0587,0.0647,-0.1234,0.5644,0.5961,-0.03169999999999995,0.0792,0.0906,-0.011399999999999993,0.0297,0.0214,0.008300000000000002,0.0099,0.0229,-0.013,90.625,56.25,68.75,90.625,25.0,37.5,34.375,37.5,40.625,37.5,62.5,31.25,71.875
2025,JAX,6,red_zone,203,strong,stable_team_sample,100.0,1.0,64.0625,68.75,46.875,63.28125,64.375,64.375,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.4433,0.5029,-0.059599999999999986,0.5567,0.4971,0.059599999999999986,0.4433,0.5029,-0.059599999999999986,0.5862,0.6589,-0.07269999999999999,0.0246,0.0945,-0.0699,-0.0201,-0.0022,-0.0179,0.4631,0.4224,0.040700000000000014,0.0443,0.0512,-0.006900000000000003,0.0296,0.0258,0.0038000000000000013,0.0099,0.0328,-0.022900000000000004,65.625,46.875,78.125,65.625,43.75,81.25,78.125,71.875,40.625,28.125,71.875,29.6875,96.875
2025,JAX,7,goal_to_go,68,good,usable_team_sample,80.0,0.9,39.84375,78.125,70.83333333333333,46.09375,56.6953125,51.02578125,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.4559,0.4757,-0.019799999999999984,0.5441,0.5243,0.01980000000000004,0.4559,0.4757,-0.019799999999999984,0.5588,0.611,-0.052200000000000024,0.0,0.0861,-0.0861,-0.0031,0.0097,-0.0128,0.5,0.438,0.062,0.0147,0.0074,0.007299999999999999,0.0588,0.0243,0.0345,0.0,0.0306,-0.0306,18.75,34.375,87.5,18.75,50.0,81.25,90.625,90.625,78.125,43.75,90.625,6.25,85.9375
2025,JAX,8,two_minute_half,112,strong,stable_team_sample,100.0,1.0,69.53125,74.21875,67.1875,45.3125,69.453125,69.453125,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,close_to_baseline_efficiency,0.6786,0.7349,-0.05630000000000002,0.3214,0.2651,0.05630000000000002,0.6786,0.7349,-0.05630000000000002,0.75,0.8778,-0.12780000000000002,0.0982,0.1634,-0.0652,-0.0081,0.0083,-0.016399999999999998,0.5,0.4231,0.07690000000000002,0.1429,0.1271,0.01580000000000001,0.0268,0.0356,-0.008799999999999999,0.0714,0.0516,0.019800000000000005,59.375,90.625,68.75,59.375,43.75,90.625,81.25,81.25,73.4375,65.625,62.5,68.75,21.875
2025,JAX,9,two_minute_game,36,thin,small_team_sample,55.0,0.75,88.28125,42.96875,79.16666666666667,30.46875,68.140625,51.10546875,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5,0.6818,-0.18179999999999996,0.5,0.3182,0.18180000000000002,0.5,0.6818,-0.18179999999999996,0.5556,0.8173,-0.26170000000000004,0.0833,0.1726,-0.0893,-0.3251,-0.06,-0.2651,0.3611,0.3942,-0.03310000000000002,0.1667,0.1268,0.03989999999999999,0.0278,0.0394,-0.0116,0.1111,0.0504,0.060700000000000004,89.0625,100.0,75.0,89.0625,6.25,28.125,40.625,96.875,81.25,78.125,78.125,56.25,4.6875
2025,JAX,10,one_score,672,strong,stable_team_sample,100.0,1.0,22.65625,79.6875,63.541666666666664,46.875,49.3359375,49.3359375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5685,0.565,0.0035000000000000586,0.4315,0.435,-0.003500000000000003,0.5685,0.565,0.0035000000000000586,0.6161,0.6859,-0.06979999999999997,0.061,0.0863,-0.025300000000000003,0.0541,0.0035,0.0506,0.4628,0.4369,0.02589999999999998,0.1458,0.1332,0.0126,0.0253,0.0265,-0.0011999999999999997,0.0357,0.0381,-0.0023999999999999994,9.375,46.875,25.0,9.375,71.875,75.0,75.0,96.875,71.875,81.25,37.5,43.75,50.0
2025,JAX,11,neutral_early_down,412,strong,stable_team_sample,100.0,1.0,44.53125,64.453125,58.333333333333336,90.625,58.96484375,58.96484375,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.5558,0.5215,0.0343,0.4442,0.4785,-0.0343,0.5558,0.5215,0.0343,0.5388,0.6282,-0.08940000000000003,0.0728,0.0855,-0.012700000000000003,0.087,0.013,0.074,0.4612,0.4391,0.02210000000000001,0.1529,0.1443,0.008599999999999997,0.0097,0.0226,-0.012899999999999998,0.0194,0.0278,-0.008399999999999998,53.125,53.125,18.75,53.125,71.875,68.75,59.375,57.8125,65.625,87.5,21.875,100.0,81.25
2025,JAX,12,tied,270,strong,stable_team_sample,100.0,1.0,32.03125,75.0,50.0,72.65625,52.9296875,52.9296875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5667,0.5522,0.014499999999999957,0.4333,0.4478,-0.014499999999999957,0.5667,0.5522,0.014499999999999957,0.6037,0.6675,-0.06379999999999997,0.0444,0.0716,-0.027199999999999995,0.0731,-0.0028,0.0759,0.4593,0.4433,0.01599999999999996,0.1259,0.1307,-0.004799999999999999,0.0111,0.0252,-0.0141,0.0333,0.0369,-0.003599999999999999,31.25,40.625,25.0,31.25,81.25,62.5,70.3125,85.9375,53.125,65.625,31.25,87.5,57.8125
2025,JAX,13,leading,492,strong,stable_team_sample,100.0,1.0,26.953125,39.84375,35.416666666666664,57.8125,38.18359375,38.18359375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5142,0.504,0.010199999999999987,0.4858,0.496,-0.010199999999999987,0.5142,0.504,0.010199999999999987,0.563,0.6358,-0.07280000000000009,0.0386,0.0687,-0.030099999999999995,-0.0424,0.0162,-0.0586,0.4126,0.4269,-0.01429999999999998,0.124,0.1357,-0.011699999999999988,0.0285,0.0228,0.0057,0.0224,0.0318,-0.009400000000000002,15.625,39.0625,37.5,15.625,25.0,40.625,40.625,53.125,28.125,62.5,15.625,21.875,93.75
2025,JAX,14,trailing,308,strong,stable_team_sample,100.0,1.0,17.1875,84.375,90.625,50.0,52.421875,52.421875,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.6331,0.6309,0.0021999999999999797,0.3669,0.3691,-0.0021999999999999797,0.6331,0.6309,0.0021999999999999797,0.6883,0.7508,-0.0625,0.1396,0.1414,-0.001799999999999996,0.1192,-0.0215,0.1407,0.4838,0.4364,0.0474,0.1688,0.1316,0.03720000000000001,0.0195,0.0315,-0.012,0.0682,0.0472,0.020999999999999998,6.25,53.125,3.125,6.25,78.125,78.125,93.75,87.5,96.875,90.625,84.375,90.625,9.375
2025,JAX,15,leading_one_score,206,strong,stable_team_sample,100.0,1.0,21.875,49.21875,34.375,46.875,36.9921875,36.9921875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.5388,0.5341,0.0046999999999999265,0.4612,0.4659,-0.004699999999999982,0.5388,0.5341,0.0046999999999999265,0.5825,0.6624,-0.07989999999999997,0.0437,0.075,-0.031299999999999994,-0.0648,0.0136,-0.0784,0.4369,0.4278,0.009099999999999997,0.1262,0.1347,-0.00849999999999998,0.0437,0.0244,0.0193,0.0194,0.0343,-0.014899999999999997,6.25,43.75,31.25,6.25,21.875,59.375,34.375,81.25,31.25,56.25,15.625,3.125,90.625
2025,JAX,16,leading_two_plus_scores,286,strong,stable_team_sample,100.0,1.0,37.096774193548384,34.677419354838705,40.86021505376344,56.45161290322581,42.137096774193544,42.137096774193544,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.4965,0.4563,0.040200000000000014,0.5035,0.5437,-0.040200000000000014,0.4965,0.4563,0.040200000000000014,0.549,0.5937,-0.04469999999999996,0.035,0.0586,-0.023599999999999996,-0.0263,0.0204,-0.046700000000000005,0.3951,0.4256,-0.03049999999999997,0.1224,0.1375,-0.015100000000000016,0.0175,0.0203,-0.002799999999999997,0.0245,0.0278,-0.0032999999999999974,45.16129032258064,32.25806451612903,25.806451612903224,45.16129032258064,32.25806451612903,32.25806451612903,38.70967741935484,35.483870967741936,35.483870967741936,74.19354838709677,12.903225806451612,51.61290322580645,61.29032258064516
2025,JAX,17,trailing_one_score,196,strong,stable_team_sample,100.0,1.0,14.0625,91.40625,94.79166666666667,37.5,52.1484375,52.1484375,close_to_baseline_run_pass_split,close_to_baseline_tempo,close_to_baseline_shotgun_usage,more_efficient_than_baseline,0.602,0.5968,0.005199999999999982,0.398,0.4032,-0.005199999999999982,0.602,0.5968,0.005199999999999982,0.6684,0.7163,-0.047900000000000054,0.102,0.1048,-0.002800000000000011,0.1528,0.0002,0.15259999999999999,0.4949,0.4393,0.05559999999999998,0.1939,0.1338,0.06009999999999999,0.0255,0.029,-0.003500000000000003,0.0561,0.0417,0.014399999999999996,3.125,43.75,6.25,3.125,84.375,90.625,90.625,100.0,100.0,96.875,87.5,50.0,25.0
2025,JAX,18,trailing_two_plus_scores,112,strong,stable_team_sample,100.0,1.0,23.4375,59.765625,48.958333333333336,53.125,43.14453125,43.14453125,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.6875,0.677,0.010499999999999954,0.3125,0.323,-0.01050000000000001,0.6875,0.677,0.010499999999999954,0.7232,0.7976,-0.07440000000000002,0.2054,0.1909,0.014500000000000013,0.0604,-0.0509,0.11130000000000001,0.4643,0.4324,0.031899999999999984,0.125,0.1286,-0.003599999999999992,0.0089,0.0349,-0.026000000000000002,0.0893,0.0546,0.0347,15.625,50.0,12.5,15.625,68.75,68.75,64.0625,37.5,40.625,40.625,65.625,100.0,6.25
2025,JAX,19,tied_early_down,209,strong,stable_team_sample,100.0,1.0,50.0,75.78125,42.708333333333336,74.21875,60.2734375,60.2734375,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5455,0.4983,0.047199999999999964,0.4545,0.5017,-0.04720000000000002,0.5455,0.4983,0.047199999999999964,0.5167,0.6059,-0.08919999999999995,0.0431,0.0718,-0.028700000000000003,0.066,0.0018,0.06420000000000001,0.4593,0.4418,0.01749999999999996,0.11,0.1285,-0.018500000000000003,0.0144,0.0219,-0.0075,0.0191,0.0267,-0.007600000000000003,59.375,50.0,31.25,59.375,78.125,65.625,65.625,93.75,31.25,71.875,25.0,76.5625,71.875
2025,JAX,20,leading_early_down,379,strong,stable_team_sample,100.0,1.0,39.0625,41.40625,31.25,65.625,44.1796875,44.1796875,close_to_baseline_run_pass_split,slower_than_baseline,less_shotgun_than_baseline,less_efficient_than_baseline,0.4723,0.4468,0.025500000000000023,0.5277,0.5532,-0.025500000000000078,0.4723,0.4468,0.025500000000000023,0.4908,0.5755,-0.0847,0.0422,0.0709,-0.028700000000000003,-0.0306,0.0115,-0.0421,0.4063,0.4235,-0.017199999999999993,0.1108,0.1332,-0.022400000000000017,0.0185,0.0206,-0.002100000000000001,0.0132,0.0228,-0.009600000000000001,40.625,43.75,31.25,40.625,25.0,34.375,40.625,65.625,31.25,46.875,15.625,43.75,87.5
2025,JAX,21,trailing_early_down,242,strong,stable_team_sample,100.0,1.0,43.75,84.375,88.54166666666667,35.9375,62.65625,62.65625,close_to_baseline_run_pass_split,close_to_baseline_tempo,less_shotgun_than_baseline,more_efficient_than_baseline,0.6198,0.5899,0.029900000000000038,0.3802,0.4101,-0.029900000000000038,0.6198,0.5899,0.029900000000000038,0.6405,0.7068,-0.06630000000000003,0.1612,0.15,0.011200000000000015,0.0844,-0.0058,0.0902,0.4876,0.438,0.04959999999999998,0.1653,0.1307,0.03459999999999999,0.0207,0.0281,-0.0074,0.0702,0.0355,0.0347,53.125,46.875,21.875,53.125,75.0,81.25,90.625,90.625,93.75,84.375,87.5,68.75,3.125
2025,KC,1,all_offense,1045,strong,stable_team_sample,100.0,1.0,69.53125,53.515625,39.583333333333336,40.625,59.66796875,59.66796875,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.601,0.5737,0.02729999999999999,0.399,0.4263,-0.02729999999999999,0.601,0.5737,0.02729999999999999,0.8096,0.6967,0.1129,0.0249,0.1039,-0.07900000000000001,0.0339,-0.0054,0.0393,0.444,0.4345,0.009500000000000008,0.1234,0.1328,-0.009400000000000006,0.0258,0.0274,-0.0016000000000000007,0.045,0.0401,0.004900000000000002,62.5,68.75,84.375,62.5,67.1875,56.25,59.375,31.25,34.375,53.125,31.25,46.875,34.375
2025,KC,2,early_down,797,strong,stable_team_sample,100.0,1.0,73.4375,46.875,50.520833333333336,53.125,62.65625,62.65625,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,close_to_baseline_efficiency,0.5709,0.5246,0.04630000000000001,0.4291,0.4754,-0.04630000000000001,0.5709,0.5246,0.04630000000000001,0.7817,0.6436,0.1381,0.0314,0.1086,-0.0772,0.0243,0.0014,0.0229,0.4417,0.4339,0.007799999999999974,0.1267,0.1311,-0.004399999999999987,0.0201,0.0244,-0.004300000000000002,0.0339,0.0296,0.004299999999999998,75.0,65.625,78.125,75.0,50.0,53.125,56.25,28.125,51.5625,59.375,40.625,71.875,34.375
2025,KC,3,third_down,216,strong,stable_team_sample,100.0,1.0,67.96875,26.5625,23.958333333333332,23.4375,48.1640625,48.1640625,close_to_baseline_run_pass_split,slower_than_baseline,close_to_baseline_shotgun_usage,less_efficient_than_baseline,0.7176,0.7494,-0.03179999999999994,0.2824,0.2506,0.031799999999999995,0.7176,0.7494,-0.03179999999999994,0.9444,0.8953,0.04910000000000003,0.0046,0.0875,-0.0829,-0.1551,-0.0507,-0.10439999999999999,0.4074,0.4242,-0.016800000000000037,0.1065,0.1404,-0.0339,0.0463,0.0359,0.0104,0.088,0.0778,0.0102,53.125,75.0,90.625,53.125,28.125,34.375,31.25,12.5,15.625,18.75,37.5,15.625,31.25
2025,KC,4,fourth_down,32,thin,small_team_sample,55.0,0.75,53.515625,98.4375,58.333333333333336,71.09375,67.30078125,50.4755859375,more_run_heavy_than_baseline,slower_than_baseline,less_shotgun_than_baseline,more_efficient_than_baseline,0.5625,0.6225,-0.06000000000000005,0.4375,0.3775,0.06,0.5625,0.6225,-0.06000000000000005,0.5938,0.675,-0.08120000000000005,0.0,0.0943,-0.0943,1.5475,0.1649,1.3826,0.75,0.5443,0.2057,0.1563,0.1209,0.0354,0.0313,0.0492,-0.0179,0.0313,0.0504,-0.0191,40.625,48.4375,84.375,40.625,100.0,100.0,100.0,93.75,62.5,84.375,28.125,76.5625,65.625
2025,KC,5,short_yardage,118,strong,stable_team_sample,100.0,1.0,51.5625,87.5,7.291666666666667,52.34375,56.40625,56.40625,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.3305,0.3476,-0.017100000000000004,0.6695,0.6524,0.017100000000000004,0.3305,0.3476,-0.017100000000000004,0.7034,0.5322,0.17120000000000002,0.0169,0.1642,-0.14730000000000001,0.3152,0.0647,0.2505,0.678,0.5961,0.08190000000000008,0.0339,0.0906,-0.0567,0.0339,0.0214,0.0125,0.0085,0.0229,-0.0144,15.625,78.125,96.875,15.625,93.75,96.875,100.0,59.375,3.125,6.25,12.5,21.875,82.8125
2025,KC,6,red_zone,186,strong,stable_team_sample,100.0,1.0,52.34375,34.375,52.083333333333336,29.6875,47.9296875,47.9296875,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,less_efficient_than_baseline,0.5269,0.5029,0.02400000000000002,0.4731,0.4971,-0.023999999999999966,0.5269,0.5029,0.02400000000000002,0.7957,0.6589,0.13679999999999992,0.0054,0.0945,-0.0891,-0.0487,-0.0022,-0.0465,0.3978,0.4224,-0.02460000000000001,0.0484,0.0512,-0.002800000000000004,0.0323,0.0258,0.006500000000000002,0.0376,0.0328,0.004799999999999999,25.0,68.75,90.625,25.0,40.625,31.25,28.125,37.5,53.125,40.625,62.5,21.875,37.5
2025,KC,7,goal_to_go,78,good,usable_team_sample,80.0,0.9,85.9375,15.625,65.625,26.5625,59.078125,53.1703125,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,less_efficient_than_baseline,0.6282,0.4757,0.15249999999999997,0.3718,0.5243,-0.15249999999999997,0.6282,0.4757,0.15249999999999997,0.8333,0.611,0.22230000000000005,0.0128,0.0861,-0.07329999999999999,-0.1926,0.0097,-0.20229999999999998,0.359,0.438,-0.07900000000000001,0.0128,0.0074,0.0054,0.0513,0.0243,0.027,0.0385,0.0306,0.0079,93.75,81.25,75.0,93.75,15.625,15.625,12.5,18.75,68.75,43.75,84.375,12.5,40.625
2025,KC,8,two_minute_half,130,strong,stable_team_sample,100.0,1.0,61.71875,41.40625,35.416666666666664,48.4375,53.28125,53.28125,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,more_efficient_than_baseline,0.8077,0.7349,0.07279999999999998,0.1923,0.2651,-0.0728,0.8077,0.7349,0.07279999999999998,0.9538,0.8778,0.07599999999999996,0.1154,0.1634,-0.04799999999999999,0.0638,0.0083,0.055499999999999994,0.4154,0.4231,-0.007699999999999985,0.1154,0.1271,-0.011699999999999988,0.0231,0.0356,-0.0125,0.0769,0.0516,0.025299999999999996,68.75,65.625,43.75,68.75,68.75,40.625,46.875,9.375,34.375,43.75,28.125,81.25,15.625
2025,KC,9,two_minute_game,38,thin,small_team_sample,55.0,0.75,42.96875,35.15625,31.770833333333332,37.5,39.390625,29.54296875,more_dropback_heavy_than_baseline,slower_than_baseline,more_shotgun_than_baseline,close_to_baseline_efficiency,0.7368,0.6818,0.05500000000000005,0.2632,0.3182,-0.05499999999999999,0.7368,0.6818,0.05500000000000005,0.9211,0.8173,0.1038,0.0526,0.1726,-0.12,-0.0573,-0.06,0.002700000000000001,0.3684,0.3942,-0.02579999999999999,0.1053,0.1268,-0.02149999999999999,0.0526,0.0394,0.013200000000000003,0.0526,0.0504,0.0022000000000000006,21.875,43.75,84.375,21.875,37.5,31.25,43.75,28.125,21.875,28.125,45.3125,25.0,50.0
2025,KC,10,one_score,789,strong,stable_team_sample,100.0,1.0,75.78125,44.140625,30.208333333333332,39.0625,58.57421875,58.57421875,close_to_baseline_run_pass_split,slower_than_baseline,more_shotgun_than_baseline,close_to_baseline_efficiency,0.6109,0.565,0.04590000000000005,0.3891,0.435,-0.045899999999999996,0.6109,0.565,0.04590000000000005,0.8035,0.6859,0.11760000000000004,0.0203,0.0863,-0.066,0.0001,0.0035,-0.0034000000000000002,0.4461,0.4369,0.009199999999999986,0.1179,0.1332,-0.015300000000000008,0.0279,0.0265,0.001400000000000002,0.038,0.0381,-0.00010000000000000286,78.125,68.75,78.125,78.125,34.375,54.6875,53.125,34.375,31.25,31.25,28.125,37.5,40.625
